Frequency (Hz),Power (dBm)
4568704335,-84.17516434
4569016532,-128.6356115
4569328729,-91.2601156
4569640926,-132.0745153
4569953124,-93.13214779
4570265321,-132.7230902
4570577518,-83.15107012
4570889715,-128.6122656
4571201913,-89.97172431
4571514110,-133.9417181
4571826307,-80.9294587
4572138504,-126.6581717
4572450702,-93.29594326
4572762899,-128.8237219
4573075096,-83.46803343
4573387293,-128.7910528
4573699491,-89.14291211
4574011688,-125.4497213
4574323885,-85.97500246
4574636082,-127.7402029
4574948280,-86.60232422
4575260477,-139.165946
4575572674,-83.51526701
4575884871,-124.8005514
4576197069,-91.74699305
4576509266,-134.0611792
4576821463,-87.65087001
4577133660,-132.7409124
4577445858,-82.42293574
4577758055,-132.3892889
4578070252,-91.4674978
4578382449,-128.4438391
4578694647,-82.14228841
4579006844,-133.3440771
4579319041,-92.98671627
4579631238,-127.5230627
4579943436,-88.15859494
4580255633,-143.8310308
4580567830,-83.20414778
4580880028,-125.5514669
4581192225,-87.59812675
4581504422,-129.7896338
4581816619,-84.31199748
4582128817,-135.5748358
4582441014,-88.47448376
4582753211,-132.9222326
4583065408,-83.75154942
4583377606,-132.5119238
4583689803,-88.5482831
4584002000,-130.07833
4584314197,-82.87213167
4584626395,-122.9624624
4584938592,-88.37366831
4585250789,-126.7368841
4585562986,-81.16223916
4585875184,-126.8748388
4586187381,-94.76572323
4586499578,-133.5103674
4586811775,-90.0913074
4587123973,-137.1186895
4587436170,-82.68437985
4587748367,-132.5868444
4588060564,-88.44167682
4588372762,-131.1454229
4588684959,-83.40860032
4588997156,-140.9367743
4589309353,-87.66441032
4589621551,-137.4242926
4589933748,-86.17814258
4590245945,-124.7328329
4590558142,-84.66514707
4590870340,-136.2698126
4591182537,-85.07518932
4591494734,-132.1180944
4591806931,-85.89606018
4592119129,-132.8250494
4592431326,-88.9886374
4592743523,-132.5979071
4593055720,-82.77687863
4593367918,-141.0665197
4593680115,-86.11857961
4593992312,-127.4951315
4594304510,-81.86985792
4594616707,-137.4740515
4594928904,-92.95487117
4595241101,-132.0104742
4595553299,-82.0211412
4595865496,-131.0976324
4596177693,-87.57281029
4596489890,-132.57479
4596802088,-87.70357154
4597114285,-131.2452459
4597426482,-83.43940779
4597738679,-127.9828024
4598050877,-85.17453932
4598363074,-129.3717718
4598675271,-84.47261907
4598987468,-133.646842
4599299666,-87.12936373
4599611863,-133.3329687
4599924060,-83.39508861
4600236257,-133.1034002
4600548455,-86.1723744
4600860652,-135.8774328
4601172849,-83.50640151
4601485046,-130.8802557
4601797244,-89.2687052
4602109441,-127.9849844
4602421638,-88.06011144
4602733835,-131.4726477
4603046033,-82.61239646
4603358230,-131.7611151
4603670427,-87.42147196
4603982624,-143.1177435
4604294822,-81.55043803
4604607019,-141.4115973
4604919216,-88.53641056
4605231413,-130.5143347
4605543611,-82.8219073
4605855808,-136.974082
4606168005,-88.32109994
4606480203,-127.0895681
4606792400,-86.23351641
4607104597,-128.1930914
4607416794,-82.7811587
4607728992,-128.4264441
4608041189,-85.14216003
4608353386,-134.3467321
4608665583,-83.69765522
4608977781,-132.9992437
4609289978,-89.76422729
4609602175,-132.4653234
4609914372,-84.90297824
4610226570,-130.8005285
4610538767,-88.1276927
4610850964,-127.9478216
4611163161,-85.01113264
4611475359,-130.6181707
4611787556,-88.25106118
4612099753,-134.7238379
4612411950,-83.59922073
4612724148,-131.0215521
4613036345,-87.87467637
4613348542,-129.6615057
4613660739,-87.63687373
4613972937,-126.5015936
4614285134,-80.62808995
4614597331,-131.1283331
4614909528,-86.24259528
4615221726,-128.3689642
4615533923,-81.01163489
4615846120,-134.1701422
4616158317,-89.79152526
4616470515,-133.570014
4616782712,-89.12598924
4617094909,-125.9769735
4617407106,-82.74042534
4617719304,-128.0615759
4618031501,-85.21013032
4618343698,-139.7047491
4618655895,-82.73004173
4618968093,-131.8610907
4619280290,-85.91189837
4619592487,-130.3533239
4619904685,-81.72161113
4620216882,-129.0425482
4620529079,-85.00299201
4620841276,-131.7384405
4621153474,-85.94679524
4621465671,-128.0697699
4621777868,-82.48390979
4622090065,-128.2867193
4622402263,-83.34980809
4622714460,-133.169776
4623026657,-84.56332487
4623338854,-129.5172796
4623651052,-85.65852561
4623963249,-128.4355993
4624275446,-82.24120346
4624587643,-138.7527685
4624899841,-86.21882178
4625212038,-140.6409674
4625524235,-83.64742322
4625836432,-131.8057013
4626148630,-85.71640986
4626460827,-130.6703558
4626773024,-84.6979227
4627085221,-129.4534369
4627397419,-81.615738
4627709616,-129.4888525
4628021813,-85.40815133
4628334010,-128.0507269
4628646208,-82.04080975
4628958405,-130.2681646
4629270602,-86.79378969
4629582799,-135.8222265
4629894997,-81.23633582
4630207194,-130.0804968
4630519391,-87.04220367
4630831588,-139.1172247
4631143786,-87.13328375
4631455983,-131.7817602
4631768180,-82.02468121
4632080378,-130.7954321
4632392575,-87.18903194
4632704772,-133.4808264
4633016969,-81.46087654
4633329167,-135.7906866
4633641364,-86.91920197
4633953561,-129.9537725
4634265758,-87.54237387
4634577956,-133.5732794
4634890153,-81.68854531
4635202350,-131.7270575
4635514547,-87.89284007
4635826745,-130.6716375
4636138942,-83.17742184
4636451139,-129.3038702
4636763336,-85.87899996
4637075534,-130.616416
4637387731,-83.15085628
4637699928,-132.4191656
4638012125,-85.19760258
4638324323,-128.5173254
4638636520,-84.27814546
4638948717,-131.0123816
4639260914,-83.16246059
4639573112,-136.5566931
4639885309,-84.57862932
4640197506,-130.872962
4640509703,-84.50389935
4640821901,-131.3762732
4641134098,-85.50108493
4641446295,-136.0290289
4641758492,-83.72094766
4642070690,-132.9304113
4642382887,-83.9177861
4642695084,-134.0334387
4643007281,-83.78463786
4643319479,-130.5761633
4643631676,-85.74386016
4643943873,-129.3156347
4644256071,-86.08400962
4644568268,-135.7807379
4644880465,-82.99053977
4645192662,-126.6879873
4645504860,-84.27140866
4645817057,-134.7530584
4646129254,-81.95917521
4646441451,-135.8788519
4646753649,-86.38411238
4647065846,-140.3603735
4647378043,-82.41165175
4647690240,-131.7254858
4648002438,-88.89736435
4648314635,-131.90763
4648626832,-85.82151215
4648939029,-132.7460699
4649251227,-81.85125741
4649563424,-132.8517675
4649875621,-85.9947149
4650187818,-133.9334478
4650500016,-82.96731588
4650812213,-132.948432
4651124410,-87.7956548
4651436607,-135.0979223
4651748805,-86.68127785
4652061002,-131.3524694
4652373199,-83.21658349
4652685396,-130.8620672
4652997594,-84.79649433
4653309791,-132.2736731
4653621988,-83.1926577
4653934185,-132.7247229
4654246383,-87.97615956
4654558580,-152.9536505
4654870777,-82.15084086
4655182974,-144.4002447
4655495172,-87.31724324
4655807369,-137.1756201
4656119566,-85.795717
4656431763,-130.1891088
4656743961,-82.26634227
4657056158,-128.2854223
4657368355,-86.29065182
4657680553,-129.5904608
4657992750,-83.15741751
4658304947,-130.9881048
4658617144,-89.10947717
4658929342,-135.8715582
4659241539,-85.91963373
4659553736,-132.9632025
4659865933,-82.36820995
4660178131,-130.9999914
4660490328,-86.86989194
4660802525,-138.0250769
4661114722,-81.99635324
4661426920,-131.4266424
4661739117,-87.52510666
4662051314,-135.3958654
4662363511,-82.77944199
4662675709,-140.2602301
4662987906,-86.24450142
4663300103,-127.8785849
4663612300,-86.42364754
4663924498,-133.2434454
4664236695,-82.0542756
4664548892,-133.2756109
4664861089,-85.77802429
4665173287,-126.5941305
4665485484,-82.02232369
4665797681,-127.919776
4666109878,-87.67014194
4666422076,-128.8919287
4666734273,-87.00925832
4667046470,-135.5282354
4667358667,-82.43190014
4667670865,-131.0765448
4667983062,-86.30484232
4668295259,-131.7282629
4668607456,-83.01141375
4668919654,-130.3971167
4669231851,-85.51884582
4669544048,-128.8763647
4669856246,-83.13012715
4670168443,-130.2963171
4670480640,-86.38588949
4670792837,-137.2565832
4671105035,-85.01712118
4671417232,-133.8880529
4671729429,-82.67603316
4672041626,-127.6297522
4672353824,-85.54343537
4672666021,-133.1311712
4672978218,-83.92699468
4673290415,-128.8932104
4673602613,-86.13001443
4673914810,-133.6303015
4674227007,-85.44767875
4674539204,-132.5334539
4674851402,-82.07694253
4675163599,-132.535346
4675475796,-86.26576445
4675787993,-132.3160162
4676100191,-82.72525038
4676412388,-136.4467688
4676724585,-85.19138429
4677036782,-129.6122808
4677348980,-83.33902763
4677661177,-136.0918951
4677973374,-87.66528174
4678285571,-127.5596991
4678597769,-84.23133894
4678909966,-129.1115637
4679222163,-83.78932221
4679534360,-128.3976355
4679846558,-85.55947235
4680158755,-135.2008276
4680470952,-84.00682868
4680783149,-130.5498877
4681095347,-87.59087188
4681407544,-133.2277441
4681719741,-85.31010538
4682031938,-131.4335089
4682344136,-82.5553056
4682656333,-130.9401159
4682968530,-86.05040918
4683280728,-133.4386511
4683592925,-83.70864898
4683905122,-130.190711
4684217319,-89.21161925
4684529517,-140.8977423
4684841714,-82.25149546
4685153911,-137.3786077
4685466108,-87.61187564
4685778306,-134.2519445
4686090503,-83.06677264
4686402700,-141.1453924
4686714897,-83.42002129
4687027095,-133.364356
4687339292,-85.29973701
4687651489,-139.1245337
4687963686,-84.13460581
4688275884,-130.8106909
4688588081,-86.53906504
4688900278,-128.4836187
4689212475,-83.21983357
4689524673,-138.4571905
4689836870,-85.68382395
4690149067,-139.6424322
4690461264,-82.6144563
4690773462,-129.2103796
4691085659,-84.9541252
4691397856,-134.7139502
4691710053,-88.24995606
4692022251,-141.3904791
4692334448,-83.25789663
4692646645,-133.0823889
4692958842,-88.29405434
4693271040,-138.9232855
4693583237,-83.82746919
4693895434,-129.8832006
4694207631,-85.05150687
4694519829,-135.0979528
4694832026,-84.18244214
4695144223,-129.2901068
4695456421,-85.52994657
4695768618,-131.0785742
4696080815,-87.25006552
4696393012,-132.4914923
4696705210,-82.47407543
4697017407,-136.5259314
4697329604,-85.03128897
4697641801,-132.8979101
4697953999,-84.00200691
4698266196,-126.0302954
4698578393,-85.25838569
4698890590,-133.3925238
4699202788,-85.70559068
4699514985,-129.3411779
4699827182,-84.0758671
4700139379,-136.0385046
4700451577,-84.78321144
4700763774,-129.2372808
4701075971,-83.63805418
4701388168,-127.9186697
4701700366,-86.74450232
4702012563,-131.3220282
4702324760,-83.21887991
4702636957,-132.3324347
4702949155,-87.45860831
4703261352,-132.2198706
4703573549,-85.47194027
4703885746,-132.7452154
4704197944,-86.55363735
4704510141,-135.0329504
4704822338,-84.91680223
4705134535,-127.7091742
4705446733,-85.30545148
4705758930,-131.4189978
4706071127,-83.9383396
4706383324,-136.0673437
4706695522,-84.48867854
4707007719,-132.7622137
4707319916,-83.8520969
4707632114,-132.4975042
4707944311,-84.30248309
4708256508,-131.4985876
4708568705,-88.30409529
4708880903,-132.8691168
4709193100,-82.41637432
4709505297,-127.7553015
4709817494,-83.92948188
4710129692,-133.3153143
4710441889,-82.71437087
4710754086,-130.5486517
4711066283,-86.0168094
4711378481,-129.2643499
4711690678,-87.67666527
4712002875,-140.7554541
4712315072,-82.89479082
4712627270,-130.536521
4712939467,-87.68915473
4713251664,-139.3965521
4713563861,-82.85216539
4713876059,-131.8336859
4714188256,-87.16661532
4714500453,-128.386466
4714812650,-82.07312784
4715124848,-129.7876196
4715437045,-87.92212746
4715749242,-130.705924
4716061439,-87.99893313
4716373637,-132.9147711
4716685834,-84.43484555
4716998031,-126.6093817
4717310228,-85.76986094
4717622426,-140.6315985
4717934623,-83.67344698
4718246820,-131.1417303
4718559017,-86.1512931
4718871215,-134.1869421
4719183412,-86.36184953
4719495609,-128.7406988
4719807806,-83.8884205
4720120004,-129.0630713
4720432201,-85.83378777
4720744398,-131.0196142
4721056596,-87.10537426
4721368793,-129.9857092
4721680990,-84.97346589
4721993187,-132.0811529
4722305385,-85.75412156
4722617582,-130.0484686
4722929779,-83.10188316
4723241976,-131.9043341
4723554174,-86.57901322
4723866371,-143.9353857
4724178568,-90.12010795
4724490765,-126.219161
4724802963,-83.01633475
4725115160,-131.0125647
4725427357,-88.836466
4725739554,-127.4872198
4726051752,-82.03549204
4726363949,-136.3845129
4726676146,-88.13930079
4726988343,-127.3736029
4727300541,-83.15362573
4727612738,-126.4403753
4727924935,-86.9232679
4728237132,-130.3327551
4728549330,-87.50842208
4728861527,-126.6391058
4729173724,-82.5595018
4729485921,-130.7997351
4729798119,-86.06309738
4730110316,-131.4874334
4730422513,-84.82341855
4730734710,-125.0943518
4731046908,-85.82673838
4731359105,-131.8051825
4731671302,-86.00178749
4731983499,-126.879775
4732295697,-83.44874604
4732607894,-129.3096075
4732920091,-88.25169862
4733232289,-136.2578344
4733544486,-88.23713402
4733856683,-133.2520666
4734168880,-81.77716073
4734481078,-128.7492437
4734793275,-90.65828585
4735105472,-126.6452551
4735417669,-82.89232656
4735729867,-133.5214605
4736042064,-90.06693113
4736354261,-135.6396704
4736666458,-82.36784377
4736978656,-127.180686
4737290853,-88.93024017
4737603050,-129.9243383
4737915247,-89.50362927
4738227445,-134.0033636
4738539642,-82.47554032
4738851839,-134.364356
4739164036,-87.71578319
4739476234,-132.3360662
4739788431,-83.53411138
4740100628,-128.2528143
4740412825,-83.95595599
4740725023,-129.3265295
4741037220,-86.32316889
4741349417,-135.7425146
4741661614,-82.76899739
4741973812,-139.1386328
4742286009,-88.461815
4742598206,-135.9614935
4742910403,-89.45102452
4743222601,-130.2451391
4743534798,-83.26135283
4743846995,-131.0660467
4744159192,-88.06268685
4744471390,-142.2620459
4744783587,-82.18757642
4745095784,-127.6764822
4745407981,-92.19447229
4745720179,-125.5914526
4746032376,-92.05481622
4746344573,-132.6563787
4746656771,-81.97733318
4746968968,-139.4214544
4747281165,-93.86199093
4747593362,-127.8674994
4747905560,-83.37514527
4748217757,-127.9475851
4748529954,-85.12059903
4748842151,-130.8954077
4749154349,-84.71930782
4749466546,-124.4639502
4749778743,-83.30159789
4750090940,-133.2663794
4750403138,-89.54430171
4750715335,-130.8904028
4751027532,-87.47037471
4751339729,-134.2513342
4751651927,-81.79673014
4751964124,-135.9461737
4752276321,-87.47492954
4752588518,-129.9866552
4752900716,-81.89241801
4753212913,-128.4896612
4753525110,-91.76859184
4753837307,-129.5914068
4754149505,-81.32666785
4754461702,-127.8746634
4754773899,-89.65359302
4755086096,-130.2853308
4755398294,-92.68454646
4755710491,-132.4836035
4756022688,-82.35800186
4756334885,-133.3450232
4756647083,-86.0011621
4756959280,-131.1711493
4757271477,-84.66143886
4757583674,-131.2447119
4757895872,-83.930985
4758208069,-131.0176916
4758520266,-92.89804744
4758832464,-126.5449438
4759144661,-81.1339646
4759456858,-130.473258
4759769055,-94.88325405
4760081253,-129.6939764
4760393450,-88.84267006
4760705647,-125.3059607
4761017844,-80.824791
4761330042,-134.3709631
4761642239,-90.28888572
4761954436,-130.8692846
4762266633,-80.73792271
4762578831,-136.0060492
4762891028,-85.86954724
4763203225,-133.7581854
4763515422,-93.55215358
4763827620,-128.1817694
4764139817,-81.22607428
4764452014,-138.3741674
4764764211,-92.22324274
4765076409,-142.3622351
4765388606,-84.06498775
4765700803,-129.6238775
4766013000,-81.30119331
4766325198,-130.256217
4766637395,-90.19129808
4766949592,-129.4598455
4767261789,-81.81990824
4767573987,-132.3888617
4767886184,-92.01821039
4768198381,-133.315177
4768510578,-95.33013058
4768822776,-129.947257
4769134973,-81.8141862
4769447170,-142.3569555
4769759367,-96.25747585
4770071565,-129.337821
4770383762,-82.32863632
4770695959,-128.9673071
4771008157,-83.45517767
4771320354,-141.2538519
4771632551,-85.40411538
4771944748,-131.9149084
4772256946,-83.0705798
4772569143,-130.2611914
4772881340,-96.93727016
4773193537,-132.7209082
4773505735,-87.73353024
4773817932,-132.3761053
4774130129,-80.02686312
4774442326,-131.0707464
4774754524,-94.76077938
4775066721,-134.2043982
4775378918,-81.04305273
4775691115,-129.4536505
4776003313,-87.23037628
4776315510,-130.9116583
4776627707,-82.88457513
4776939904,-138.6349859
4777252102,-81.68431101
4777564299,-134.823493
4777876496,-97.37805843
4778188693,-131.8770208
4778500891,-84.79213057
4778813088,-130.9053259
4779125285,-80.74546056
4779437482,-133.4833593
4779749680,-90.56191138
4780061877,-134.2337866
4780374074,-80.75135808
4780686271,-136.3945532
4780998469,-90.25121943
4781310666,-132.013648
4781622863,-82.21765914
4781935060,-139.0609961
4782247258,-85.22800594
4782559455,-131.439765
4782871652,-99.04930019
4783183849,-128.4890356
4783496047,-82.03113569
4783808244,-129.9633703
4784120441,-81.13015754
4784432639,-127.1897802
4784744836,-86.27403594
4785057033,-133.386817
4785369230,-80.62903599
4785681428,-134.8060217
4785993625,-93.62499141
4786305822,-128.0542212
4786618019,-80.3968964
4786930217,-130.5611334
4787242414,-86.14562532
4787554611,-140.3747931
4787866808,-97.54602718
4788179006,-127.542861
4788491203,-81.29293831
4788803400,-127.8464346
4789115597,-82.28147904
4789427795,-132.7169104
4789739992,-83.64924667
4790052189,-127.5638266
4790364386,-81.50858316
4790676584,-131.4147863
4790988781,-91.09721271
4791300978,-131.0641088
4791613175,-80.11933139
4791925373,-139.8067999
4792237570,-87.19446493
4792549767,-129.5337439
4792861964,-91.10129444
4793174162,-130.2641668
4793486359,-81.17070014
4793798556,-133.1207495
4794110753,-84.6674128
4794422951,-130.1882544
4794735148,-83.66338395
4795047345,-132.1122046
4795359542,-81.52607736
4795671740,-128.7225714
4795983937,-94.3425436
4796296134,-134.5549078
4796608332,-79.60105898
4796920529,-130.2399817
4797232726,-87.0782
4797544923,-135.05445
4797857121,-91.40320487
4798169318,-128.5545568
4798481515,-79.89102938
4798793712,-132.3562689
4799105910,-84.81793325
4799418107,-128.5513983
4799730304,-82.54393025
4800042501,-135.430274
4800354699,-80.66518407
4800666896,-127.8431768
4800979093,-93.89885616
4801291290,-129.2561102
4801603488,-79.87001803
4801915685,-136.2971869
4802227882,-87.75260463
4802540079,-125.0787649
4802852277,-91.30862325
4803164474,-127.1450567
4803476671,-80.49660496
4803788868,-142.5577917
4804101066,-83.55285687
4804413263,-133.1958227
4804725460,-82.02236189
4805037657,-134.1854315
4805349855,-80.74469762
4805662052,-132.8489599
4805974249,-91.91172693
4806286446,-131.9725714
4806598644,-80.59553532
4806910841,-132.6366034
4807223038,-86.27698098
4807535235,-126.0424032
4807847433,-91.2205724
4808159630,-132.4176245
4808471827,-80.47469334
4808784025,-134.0458899
4809096222,-83.20536074
4809408419,-128.7532721
4809720616,-83.14033539
4810032814,-126.5524054
4810345011,-80.1964722
4810657208,-130.9925756
4810969405,-89.44167898
4811281603,-129.5870581
4811593800,-79.94376376
4811905997,-137.5659552
4812218194,-85.49368486
4812530392,-132.3152533
4812842589,-87.70039711
4813154786,-134.4124517
4813466983,-79.5400696
4813779181,-126.3256292
4814091378,-81.39326486
4814403575,-130.6731939
4814715772,-81.86919416
4815027970,-124.5736456
4815340167,-78.73290254
4815652364,-130.184577
4815964561,-87.6260642
4816276759,-126.7396078
4816588956,-79.34300997
4816901153,-132.6062994
4817213350,-83.33927961
4817525548,-129.0848913
4817837745,-88.11018515
4818149942,-127.913825
4818462139,-80.39816289
4818774337,-129.5582952
4819086534,-80.08918003
4819398731,-130.6140966
4819710928,-83.20719952
4820023126,-143.005271
4820335323,-79.15684511
4820647520,-126.647666
4820959717,-85.51098885
4821271915,-132.3109655
4821584112,-80.22078709
4821896309,-130.1258764
4822208507,-81.72580733
4822520704,-134.8330145
4822832901,-88.12773372
4823145098,-128.1817236
4823457296,-82.73609955
4823769493,-125.8716879
4824081690,-78.92533113
4824393887,-137.2645483
4824706085,-84.0072869
4825018282,-128.4069738
4825330479,-78.46941377
4825642676,-126.1344213
4825954874,-84.21796516
4826267071,-138.2548742
4826579268,-79.27024844
4826891465,-129.9337835
4827203663,-80.51804358
4827515860,-132.7345037
4827828057,-88.42438931
4828140254,-141.6469641
4828452452,-82.03470631
4828764649,-123.5989981
4829076846,-78.05416108
4829389043,-143.0511694
4829701241,-85.04107859
4830013438,-127.4251013
4830325635,-79.5318909
4830637832,-131.0219793
4830950030,-82.0873644
4831262227,-125.7371511
4831574424,-81.17393504
4831886621,-133.2923956
4832198819,-78.49225618
4832511016,-125.0046225
4832823213,-84.34171406
4833135410,-129.1696081
4833447608,-82.89031256
4833759805,-133.4587927
4834072002,-78.61749269
4834384200,-125.3055105
4834696397,-85.28346477
4835008594,-127.7536764
4835320791,-79.37320712
4835632989,-132.6124487
4835945186,-79.41813662
4836257383,-136.4378881
4836569580,-81.88468186
4836881778,-132.4208288
4837193975,-77.5074997
4837506172,-127.0206137
4837818369,-82.75210603
4838130567,-133.8460608
4838442764,-84.82325897
4838754961,-127.7410498
4839067158,-78.55214692
4839379356,-142.1591406
4839691553,-85.17181594
4840003750,-128.4688177
4840315947,-81.1041871
4840628145,-135.0336981
4840940342,-77.87162019
4841252539,-127.6752005
4841564736,-83.87648082
4841876934,-132.1197729
4842189131,-78.51406862
4842501328,-126.7522268
4842813525,-81.30283366
4843125723,-135.081687
4843437920,-83.38313342
4843750117,-129.0284338
4844062314,-78.26692201
4844374512,-130.8867712
4844686709,-83.14585154
4844998906,-128.9366674
4845311103,-83.42628529
4845623301,-127.2607031
4845935498,-78.0984192
4846247695,-134.3098974
4846559892,-81.46485149
4846872090,-136.4386969
4847184287,-79.89691165
4847496484,-130.2311163
4847808682,-78.66705324
4848120879,-129.3643103
4848433076,-81.79609694
4848745273,-131.1498938
4849057471,-77.5787201
4849369668,-129.3431005
4849681865,-80.45494848
4849994062,-133.4856329
4850306260,-82.38779471
4850618457,-134.854331
4850930654,-77.80867768
4851242851,-131.5290289
4851555049,-82.59118678
4851867246,-130.7083807
4852179443,-81.02384193
4852491640,-133.7057257
4852803838,-77.10176087
4853116035,-130.2863379
4853428232,-81.51239025
4853740429,-134.4250402
4854052627,-78.15253449
4854364824,-128.0850134
4854677021,-78.45707704
4854989218,-131.4726171
4855301416,-82.21067066
4855613613,-131.4214392
4855925810,-77.34934235
4856238007,-130.591239
4856550205,-80.12179569
4856862402,-128.9944983
4857174599,-81.56475078
4857486796,-126.9193182
4857798994,-78.8788376
4858111191,-135.2537756
4858423388,-79.53026583
4858735585,-130.573966
4859047783,-80.36542515
4859359980,-135.0588293
4859672177,-77.64791108
4859984375,-137.7482367
4860296572,-80.5926972
4860608769,-125.8534842
4860920966,-78.66803743
4861233164,-131.5611334
4861545361,-78.90482332
4861857558,-133.1649084
4862169755,-82.45616934
4862481953,-136.7441778
4862794150,-80.04425052
4863106347,-129.3751135
4863418544,-77.1362381
4863730742,-132.9801092
4864042939,-81.05873115
4864355136,-129.3114538
4864667333,-79.07748415
4864979531,-130.6124182
4865291728,-78.41911317
4865603925,-127.733077
4865916122,-79.69142916
4866228320,-131.7143621
4866540517,-77.7924881
4866852714,-140.0714636
4867164911,-79.84162906
4867477109,-130.0918951
4867789306,-80.86186224
4868101503,-131.5508947
4868413700,-77.57462311
4868725898,-128.4179907
4869038095,-80.47776036
4869350292,-129.786582
4869662489,-79.59303286
4869974687,-128.3095007
4870286884,-77.50502778
4870599081,-127.3875647
4870911278,-78.78415681
4871223476,-128.2808599
4871535673,-78.69850923
4871847870,-134.8037481
4872160068,-77.85955048
4872472265,-131.4446936
4872784462,-80.01618961
4873096659,-129.2064123
4873408857,-77.30240631
4873721054,-130.5208197
4874033251,-78.5249405
4874345448,-129.6120367
4874657646,-80.11127475
4874969843,-142.0746984
4875282040,-78.69097901
4875594237,-133.572547
4875906435,-77.32653809
4876218632,-134.4121923
4876530829,-80.64144139
4876843026,-128.2669897
4877155224,-77.29414368
4877467421,-129.4123602
4877779618,-78.35646058
4878091815,-132.9859533
4878404013,-78.57434083
4878716210,-135.9260321
4879028407,-77.79785157
4879340604,-134.9849157
4879652802,-80.02725223
4879964999,-134.7052526
4880277196,-79.20491029
4880589393,-135.3485174
4880901591,-77.92747498
4881213788,-130.2266302
4881525985,-79.24803926
4881838182,-127.4793158
4882150380,-78.46374513
4882462577,-128.0781775
4882774774,-77.21717835
4883086971,-129.7177038
4883399169,-79.11392976
4883711366,-134.4586554
4884023563,-77.12875367
4884335760,-126.0898199
4884647958,-77.45274353
4884960155,-136.156867
4885272352,-79.18854524
4885584550,-136.7307348
4885896747,-76.99831391
4886208944,-134.3325109
4886521141,-78.04107667
4886833339,-137.4874792
4887145536,-78.54879762
4887457733,-131.2514257
4887769930,-78.35906983
4888082128,-125.1998434
4888394325,-76.91480255
4888706522,-135.6608191
4889018719,-79.10038759
4889330917,-132.1668005
4889643114,-76.89913178
4889955311,-128.9175329
4890267508,-77.8238144
4890579706,-126.9097509
4890891903,-78.52247621
4891204100,-131.0640783
4891516297,-77.261055
4891828495,-142.8896704
4892140692,-78.49033357
4892452889,-136.191184
4892765086,-77.65370942
4893077284,-132.9829168
4893389481,-76.56278992
4893701678,-131.6810827
4894013875,-78.30138398
4894326073,-128.6102514
4894638270,-77.4875412
4894950467,-133.038703
4895262664,-76.72146607
4895574862,-132.0734625
4895887059,-76.99459076
4896199256,-131.3904333
4896511453,-77.23464966
4896823651,-132.0552893
4897135848,-76.41860199
4897448045,-126.6054678
4897760243,-77.41784668
4898072440,-129.7595434
4898384637,-77.04202271
4898696834,-128.3268805
4899009032,-76.90579224
4899321229,-150.5158148
4899633426,-77.83154297
4899945623,-129.1127234
4900257821,-77.56684876
4900570018,-131.8676062
4900882215,-76.17624664
4901194412,-128.925559
4901506610,-77.67101288
4901818807,-129.5508947
4902131004,-76.84043122
4902443201,-135.3384161
4902755399,-76.29280853
4903067596,-128.6922827
4903379793,-76.61093903
4903691990,-128.0035467
4904004188,-76.56967926
4904316385,-133.980689
4904628582,-76.59897614
4904940779,-129.8406897
4905252977,-77.04645539
4905565174,-130.5424566
4905877371,-76.16296387
4906189568,-131.1383886
4906501766,-77.08888245
4906813963,-129.8617163
4907126160,-76.26565552
4907438357,-132.458869
4907750555,-76.70211029
4908062752,-131.6834173
4908374949,-76.21327973
4908687146,-129.905509
4908999344,-76.80113221
4909311541,-134.356925
4909623738,-76.44972992
4909935935,-126.1990271
4910248133,-76.67445374
4910560330,-130.5745153
4910872527,-76.53733826
4911184725,-132.5400457
4911496922,-76.17606354
4911809119,-133.6773138
4912121316,-76.47770691
4912433514,-129.3988256
4912745711,-75.7107544
4913057908,-136.6243048
4913370105,-75.86173248
4913682303,-133.7649908
4913994500,-77.18273163
4914306697,-143.1923285
4914618894,-76.21586609
4914931092,-128.682807
4915243289,-75.65028381
4915555486,-128.2406836
4915867683,-75.26990509
4916179881,-129.6969061
4916492078,-75.81407929
4916804275,-132.9353552
4917116472,-76.11277771
4917428670,-127.2854834
4917740867,-75.23851776
4918053064,-136.3137579
4918365261,-75.06686401
4918677459,-131.9904547
4918989656,-76.11299134
4919301853,-129.6779242
4919614050,-74.95137787
4919926248,-130.8908758
4920238445,-74.96884155
4920550642,-134.471839
4920862839,-75.628685
4921175037,-131.9368963
4921487234,-74.8605423
4921799431,-126.5555639
4922111628,-75.54537201
4922423826,-134.3046026
4922736023,-76.18389893
4923048220,-137.1317816
4923360418,-75.38195801
4923672615,-128.5226049
4923984812,-75.56040955
4924297009,-123.9901114
4924609207,-75.88439179
4924921404,-134.2217627
4925233601,-75.37126923
4925545798,-126.4761419
4925857996,-74.76702118
4926170193,-126.6788473
4926482390,-75.59957123
4926794587,-131.0486517
4927106785,-74.83143616
4927418982,-127.6281271
4927731179,-74.74752045
4928043376,-131.5069952
4928355574,-75.11779785
4928667771,-132.3130865
4928979968,-74.68331909
4929292165,-127.3638906
4929604363,-75.00067902
4929916560,-126.4156866
4930228757,-75.49971008
4930540954,-126.9179831
4930853152,-74.46543121
4931165349,-129.6524572
4931477546,-74.98260498
4931789743,-128.7276831
4932101941,-75.08453369
4932414138,-131.7237921
4932726335,-75.04315186
4933038532,-128.8734961
4933350730,-74.50422669
4933662927,-134.5763769
