Frequency (Hz),Power (dBm)
4404500000,-90.2830970376141
4414000000,-65.0563056557782
4423500000,-94.6513679116376
4433000000,-66.6938560097821
4442500000,-96.522568473161
4452000000,-65.6696631997235
4461500000,-92.6244132607587
4471000000,-65.7884223549969
4480500000,-91.366936454118
4490000000,-66.9913718789227
4499500000,-92.8215339272626
4509000000,-65.349716910661
4518500000,-105.832207450212
4528000000,-64.2402808755048
4537500000,-90.7311713784344
4547000000,-63.6689193337567
4556500000,-92.3432929604657
4566000000,-64.3452842324383
4575500000,-90.4752967446454
4585000000,-64.4332740395673
4594500000,-105.736969718278
4604000000,-65.2032172768719
4613500000,-90.0746238320477
4623000000,-64.6763923257001
4632500000,-90.5444572060712
4642000000,-64.9515845864423
4651500000,-103.571213492692
4661000000,-65.8819739907391
4670500000,-90.9249351113446
4680000000,-64.8506400673993
4689500000,-100.266670951188
4699000000,-64.7469565957196
4708500000,-90.7175452798016
4718000000,-65.4353339760907
4727500000,-93.6593177407391
4737000000,-65.5780875771649
4746500000,-87.2224586098798
4756000000,-65.4417884438641
4765500000,-92.3006675332196
4775000000,-64.7537772744305
4784500000,-92.4394919961102
4794000000,-62.9912688820965
4803500000,-88.4923789590008
4813000000,-65.5335319131024
4822500000,-88.5990455239423
4832000000,-64.2449195473798
4841500000,-98.5499808877118
4851000000,-63.9252326577313
4860500000,-88.769768485368
4870000000,-64.3236167519696
4879500000,-88.7121589272626
4889000000,-64.3818976967938
4898500000,-96.0129478066571
4908000000,-64.1787955849774
4917500000,-100.324936637224
4927000000,-63.5766761391766
4936500000,-93.0844810097821
4946000000,-64.9258124917157
4955500000,-101.730156668962
4965000000,-65.363632926286
4974500000,-99.1328666298993
4984000000,-63.9165313332684
4993500000,-111.429985770524
5003000000,-64.7635123818524
5012500000,-93.7904136269696
5022000000,-65.5980613320477
5031500000,-100.438057669938
5041000000,-64.2260062783368
5050500000,-92.6246116250165
5060000000,-65.7172401040204
5069500000,-88.0931098549969
5079000000,-65.3546836465008
5088500000,-92.0225379555829
5098000000,-65.7640464394696
5107500000,-93.4553763955243
5117000000,-65.6468894570477
5126500000,-91.4093940346844
5136000000,-66.5639503090985
5145500000,-91.8739707558758
5155000000,-63.6464431374676
5164500000,-92.3738639443524
5174000000,-65.7161491006024
5183500000,-91.0992515175946
5193000000,-64.0620353310712
5202500000,-90.2573402016766
5212000000,-65.6253364174969
5221500000,-93.8896567910321
5231000000,-63.9103553383954
5240500000,-86.6914146035321
5250000000,-62.4049346535809
5259500000,-100.594071158708
5269000000,-63.5867087929852
5278500000,-92.7278144448407
5288000000,-64.965439566911
5297500000,-91.9969947426923
5307000000,-65.7706763833173
5316500000,-88.9154670327313
5326000000,-66.4374702065594
5335500000,-97.6531760781415
5345000000,-67.4575889199383
5354500000,-91.8626639931805
5364000000,-66.0789573281415
5373500000,-91.749619254411
5383000000,-65.8823936074383
5392500000,-91.4224555581219
5402000000,-65.4418494790204
5411500000,-98.1742408364423
5421000000,-64.6072776406415
5430500000,-94.2208030312665
5440000000,-63.7866904824383
5449500000,-93.5284431069501
5459000000,-64.121819266618
5468500000,-94.8015754311688
5478000000,-65.6614081948407
5487500000,-92.1454551308758
5497000000,-65.296623954118
5506500000,-92.1320197671063
5516000000,-64.5522315590985
5525500000,-94.454338797868
5535000000,-64.6520240395673
5544500000,-94.2987296670087
5554000000,-65.7240150063641
5563500000,-91.7925422280438
5573000000,-65.6688163369305
5582500000,-94.5914008706219
5592000000,-66.374863395036
5601500000,-96.6228721230633
5611000000,-67.2517707436688
5620500000,-93.9871909707196
5630000000,-66.4094398110516
5639500000,-99.4009788125165
5649000000,-68.0885169594891
5658500000,-91.7777335732587
5668000000,-65.132805594743
5677500000,-94.9731299965985
5687000000,-65.6360023110516
5696500000,-93.5614554970868
5706000000,-64.3995597451337
5715500000,-99.3846366494305
5725000000,-64.6462867348798
5734500000,-89.1403205483563
5744000000,-64.1503379433758
5753500000,-92.3249366372235
5763000000,-62.7718741982587
5772500000,-88.2038199990399
5782000000,-64.8165061562665
5791500000,-85.1178290932782
5801000000,-64.1288230507977
5810500000,-89.6576316445477
5820000000,-65.3886115639813
5829500000,-98.4109046548016
5839000000,-64.7299430459149
5848500000,-101.477219352067
5858000000,-65.4365546792157
5867500000,-96.3518149941571
5877000000,-66.3445594399579
5886500000,-93.0650260537274
5896000000,-66.0315024941571
5905500000,-91.4237525551923
5915000000,-64.3105933755048
5924500000,-99.5288779824383
5934000000,-65.4656074135907
5943500000,-92.8746039956219
5953000000,-65.6342094033368
5962500000,-101.831055411638
5972000000,-62.4374702065594
5981500000,-90.5109260171063
5991000000,-27.1192131042519
6000500000,-91.9916694253094
6010000000,-27.8339977264475
6019500000,-96.2471168130048
