Frequency (Hz),Power (dBm)
94917653.6766774,-86.8736648714631
95229850.9328417,-134.300436973321
95542048.1890059,-84.5185852076303
95854245.4451702,-142.066901206719
96166442.7013344,-85.4663009696417
96478639.9574987,-135.750510215508
96790837.2136629,-85.5607605037386
97103034.4698272,-139.784949302422
97415231.7259914,-87.0486526667644
97727428.9821557,-134.321082114922
98039626.2383199,-86.8028335719252
98351823.4944842,-134.10025691961
98664020.7506485,-86.687835706927
98976218.0068127,-135.109717368829
99288415.262977,-84.5833663967492
99600612.5191412,-131.688223838555
99912809.7753055,-86.4490203970734
100225007.03147,-135.155203819024
100537204.287634,-86.1999969576196
100849401.543798,-133.453177451837
101161598.799963,-87.3781814807026
101473796.056127,-133.043890952813
101785993.312291,-85.1095199625742
102098190.568455,-135.425909995782
102410387.82462,-85.9657974321931
102722585.080784,-134.629324912774
103034782.336948,-86.250305185595
103346979.593112,-132.598029136407
103659176.849277,-85.6778717104397
103971374.105441,-141.200552940118
104283571.361605,-86.1027450649466
104595768.617769,-137.190817832696
104907965.873934,-85.3002777147222
105220163.130098,-137.47753047918
105532360.386262,-86.4791946528908
105844557.642426,-139.93082332586
106156754.898591,-85.5797195493765
106468952.154755,-139.151877403008
106781149.410919,-85.995040901708
107093346.667083,-135.333960532891
107405543.923248,-86.6852264542945
107717741.179412,-131.230887412774
108029938.435576,-85.8879013136886
108342135.69174,-139.331442832696
108654332.947905,-86.2819137675362
108966530.204069,-134.749930381524
109278727.460233,-85.1685638471297
109590924.716397,-150.545279502618
109903121.972562,-85.6764907901332
110215319.228726,-135.160925864922
110527516.48489,-86.7907333525658
110839713.741054,-135.787177085626
111151910.997219,-85.9750366292206
111464108.253383,-135.011908530938
111776305.509547,-85.8031463694404
112088502.765711,-131.321860313165
112400700.021876,-84.9742202796647
112712897.27804,-135.428046226251
113025094.534204,-85.7503967353922
113337291.790368,-133.853156089532
113649489.046533,-87.4114303835045
113961686.302697,-136.373328208672
114273883.558861,-86.7926941071417
114586080.815025,-141.718604087579
114898278.07119,-85.1810607954829
115210475.327354,-136.258841514337
115522672.583518,-85.2318573044574
115834869.839682,-136.28465938543
116147067.095847,-86.0499267665397
116459264.352011,-136.227408408868
116771461.608175,-85.4267807061051
117083658.86434,-133.214255332696
117395856.120504,-86.3999176139922
117708053.376668,-130.96028804754
118020250.632832,-85.6974029607964
118332447.888997,-140.650504111993
118644645.145161,-86.5397186407231
118956842.401325,-139.154990195977
119269039.657489,-85.4293136651378
119581236.913654,-134.19498348211
119893434.169818,-87.1454696859543
120205631.425982,-133.478766441094
120517828.682146,-85.8729400711846
120830025.938311,-136.274619102227
121142223.194475,-86.6205291884922
121454420.450639,-133.327673911797
121766617.706803,-86.6846237326532
122078814.962968,-143.957221030938
122391012.219132,-85.7095184394379
122703209.475296,-137.334128379571
123015406.73146,-85.2121276902095
123327603.987625,-142.730933189141
123639801.243789,-85.7980270458885
123951998.499953,-138.061301231133
124264195.756117,-86.5250396856367
124576393.012282,-138.899283408868
124888590.268446,-86.8500366375135
125200787.52461,-147.410742759454
125512984.780774,-86.0108947840277
125825182.036939,-142.216376304376
126137379.293103,-85.3657760672838
126449576.549267,-133.264258384454
126761773.805431,-85.6900405951459
127073971.061596,-131.698279380547
127386168.31776,-87.1791839811795
127698365.573924,-131.940222739922
128010562.830088,-86.8324508829806
128322760.086253,-138.659903526055
128634957.342417,-84.4212799097923
128947154.598581,-128.727393150079
129259351.854745,-85.2482376147052
129571549.11091,-136.679572105157
129883746.367074,-87.589904814346
130195943.623238,-134.671881675469
130508140.879402,-86.6493454121548
130820338.135567,-139.588019370782
131132535.391731,-86.09756470658
131444732.647895,-146.467185020196
131756929.904059,-85.681015021423
132069127.160224,-135.990088462579
132381324.416388,-85.52756500847
132693521.672552,-140.315344810235
133005718.928717,-85.6776504584308
133317916.184881,-138.343665122735
133630113.441045,-86.129798898746
133942310.697209,-137.046668052422
134254507.953374,-85.6764984198642
134566705.209538,-128.90445613836
134878902.465702,-86.8466720747481
135191099.721866,-138.638113975274
135503296.978031,-86.404396068997
135815494.234195,-134.624045371758
136127691.490359,-85.1610412643447
136439888.746523,-133.06835079168
136752086.002688,-85.2016220140059
137064283.258852,-141.554083823907
137376480.515016,-87.2654800645413
137688677.77118,-143.233572959649
138000875.027345,-87.0017929265541
138313072.283509,-136.05045223211
138625269.539673,-86.9137649712405
138937466.795837,-133.62532711004
139249664.052002,-85.5880966250375
139561861.308166,-144.667899131524
139874058.56433,-85.7822723462849
140186255.820494,-131.865195274102
140498453.076659,-85.9931335536383
140810650.332823,-131.090826987969
141122847.588987,-86.1506576636374
141435044.845151,-135.640326499688
141747242.101316,-86.4933929571102
142059439.35748,-133.313773154962
142371636.613644,-86.4105911374686
142683833.869808,-144.840033530938
142996031.125973,-85.5193634093653
143308228.382137,-133.72362422918
143620425.638301,-86.6080551286659
143932622.894465,-140.993872642266
144244820.15063,-86.3349075430201
144557017.406794,-132.425498008477
144869214.662958,-86.1499557592953
145181411.919122,-134.492392539727
145493609.175287,-87.021102924341
145805806.431451,-134.775580405938
146118003.687615,-85.8469238358696
146430200.943779,-141.183020591485
146742398.199944,-84.9637832680922
147054595.456108,-143.60855770086
147366792.712272,-86.1215591526133
147678989.968437,-139.386588096368
147991187.224601,-86.689910903423
148303384.480765,-138.645285606133
148615581.736929,-87.4787445338265
148927778.993094,-147.19432735418
149239976.249258,-84.9618377724702
149552173.505422,-135.825110435235
149864370.761586,-85.7374496530881
150176568.017751,-139.900580405938
150488765.273915,-85.8295669631723
150800962.530079,-137.279303550469
151113159.786243,-86.0657272429963
151425357.042408,-139.145560264337
151737554.298572,-85.3993911797779
152049751.554736,-130.454459190118
152361948.8109,-86.2786254989916
152674146.067065,-135.618369102227
152986343.323229,-87.0748138624812
153298540.579393,-135.279807090508
153610737.835557,-85.8447799759308
153922935.091722,-132.191855430352
