TIME (S),Amplitude (V)
-9.14039531e-07,-2.06250000e-03
-9.13999531e-07,-1.26515625e-01
-9.13959531e-07,-1.78312500e-01
-9.13919531e-07,-1.50406250e-01
-9.13879531e-07,-8.14218750e-02
-9.13839531e-07,-5.99062500e-02
-9.13799531e-07,-3.34375000e-03
-9.13759531e-07,1.19906250e-01
-9.13719531e-07,1.85421875e-01
-9.13679531e-07,1.57093750e-01
-9.13639531e-07,6.86250000e-02
-9.13599531e-07,5.14062500e-03
-9.13559531e-07,-3.94062500e-02
-9.13519531e-07,-1.17500000e-01
-9.13479531e-07,-1.84937500e-01
-9.13439531e-07,-1.71015625e-01
-9.13399531e-07,-6.19687500e-02
-9.13359531e-07,3.13593750e-02
-9.13319531e-07,7.59843750e-02
-9.13279531e-07,1.18609375e-01
-9.13239531e-07,1.58640625e-01
-9.13199531e-07,1.59359375e-01
-9.13159531e-07,5.00000000e-02
-9.13119531e-07,-6.87968750e-02
-9.13079531e-07,-1.11390625e-01
-9.13039531e-07,-1.34375000e-01
-9.12999531e-07,-1.43046875e-01
-9.12959531e-07,-1.36531250e-01
-9.12919531e-07,-5.67656250e-02
-9.12879531e-07,7.42031250e-02
-9.12839531e-07,1.42203125e-01
-9.12799531e-07,1.43984375e-01
-9.12759531e-07,1.13500000e-01
-9.12719531e-07,9.15156250e-02
-9.12679531e-07,3.43437500e-02
-9.12639531e-07,-9.23125000e-02
-9.12599531e-07,-1.76171875e-01
-9.12559531e-07,-1.65109375e-01
-9.12519531e-07,-1.04968750e-01
-9.12479531e-07,-5.31562500e-02
-9.12439531e-07,-9.84375000e-04
-9.12399531e-07,8.83125000e-02
-9.12359531e-07,1.72531250e-01
-9.12319531e-07,1.81406250e-01
-9.12279531e-07,9.24375000e-02
-9.12239531e-07,1.75000000e-03
-9.12199531e-07,-3.93281250e-02
-9.12159531e-07,-9.82656250e-02
-9.12119531e-07,-1.71500000e-01
-9.12079531e-07,-1.85640625e-01
-9.12039531e-07,-9.37343750e-02
-9.11999531e-07,2.03593750e-02
-9.11959531e-07,7.78281250e-02
-9.11919531e-07,1.17421875e-01
-9.11879531e-07,1.48656250e-01
-9.11839531e-07,1.57218750e-01
-9.11799531e-07,8.85468750e-02
-9.11759531e-07,-4.54531250e-02
-9.11719531e-07,-1.30234375e-01
-9.11679531e-07,-1.45046875e-01
-9.11639531e-07,-1.31125000e-01
-9.11599531e-07,-1.24468750e-01
-9.11559531e-07,-8.08906250e-02
-9.11519531e-07,4.14375000e-02
-9.11479531e-07,1.42687500e-01
-9.11439531e-07,1.56437500e-01
-9.11399531e-07,1.19937500e-01
-9.11359531e-07,9.04218750e-02
-9.11319531e-07,4.48437500e-02
-9.11279531e-07,-6.12187500e-02
-9.11239531e-07,-1.62015625e-01
-9.11199531e-07,-1.83031250e-01
-9.11159531e-07,-1.17296875e-01
-9.11119531e-07,-5.02656250e-02
-9.11079531e-07,-8.70312500e-03
-9.11039531e-07,6.55781250e-02
-9.10999531e-07,1.44796875e-01
-9.10959531e-07,1.86968750e-01
-9.10919531e-07,1.24218750e-01
-9.10879531e-07,7.25000000e-03
-9.10839531e-07,-4.56250000e-02
-9.10799531e-07,-9.51406250e-02
-9.10759531e-07,-1.47421875e-01
-9.10719531e-07,-1.70687500e-01
-9.10679531e-07,-1.29546875e-01
-9.10639531e-07,-5.40625000e-03
-9.10599531e-07,7.87343750e-02
-9.10559531e-07,1.09671875e-01
-9.10519531e-07,1.36562500e-01
-9.10479531e-07,1.48640625e-01
-9.10439531e-07,1.11406250e-01
-9.10399531e-07,-7.65625000e-03
-9.10359531e-07,-1.22734375e-01
-9.10319531e-07,-1.53109375e-01
-9.10279531e-07,-1.30734375e-01
-9.10239531e-07,-1.21921875e-01
-9.10199531e-07,-8.80468750e-02
-9.10159531e-07,1.74062500e-02
-9.10119531e-07,1.25093750e-01
-9.10079531e-07,1.78156250e-01
-9.10039531e-07,1.35421875e-01
-9.09999531e-07,6.78593750e-02
-9.09959531e-07,4.27812500e-02
-9.09919531e-07,-3.21875000e-02
-9.09879531e-07,-1.38843750e-01
-9.09839531e-07,-1.87609375e-01
-9.09799531e-07,-1.52484375e-01
-9.09759531e-07,-6.46718750e-02
-9.09719531e-07,1.51562500e-03
-9.09679531e-07,5.17812500e-02
-9.09639531e-07,1.20859375e-01
-9.09599531e-07,1.82703125e-01
-9.09559531e-07,1.53468750e-01
-9.09519531e-07,2.75937500e-02
-9.09479531e-07,-6.72812500e-02
-9.09439531e-07,-9.98437500e-02
-9.09399531e-07,-1.27453125e-01
-9.09359531e-07,-1.66218750e-01
-9.09319531e-07,-1.50250000e-01
-9.09279531e-07,-2.85000000e-02
-9.09239531e-07,8.33593750e-02
-9.09199531e-07,1.24484375e-01
-9.09159531e-07,1.32015625e-01
-9.09119531e-07,1.28078125e-01
-9.09079531e-07,1.14187500e-01
-9.09039531e-07,1.81093750e-02
-9.08999531e-07,-1.14828125e-01
-9.08959531e-07,-1.67812500e-01
-9.08919531e-07,-1.45046875e-01
-9.08879531e-07,-1.05796875e-01
-9.08839531e-07,-8.36875000e-02
-9.08799531e-07,-1.09843750e-02
-9.08759531e-07,1.12343750e-01
-9.08719531e-07,1.74406250e-01
-9.08679531e-07,1.55468750e-01
-9.08639531e-07,9.00937500e-02
-9.08599531e-07,2.63593750e-02
-9.08559531e-07,-2.77812500e-02
-9.08519531e-07,-1.12281250e-01
-9.08479531e-07,-1.88078125e-01
-9.08439531e-07,-1.78218750e-01
-9.08399531e-07,-7.91093750e-02
-9.08359531e-07,1.07187500e-02
-9.08319531e-07,5.47187500e-02
-9.08279531e-07,1.13359375e-01
-9.08239531e-07,1.70828125e-01
-9.08199531e-07,1.69375000e-01
-9.08159531e-07,7.24687500e-02
-9.08119531e-07,-5.84218750e-02
-9.08079531e-07,-1.10453125e-01
-9.08039531e-07,-1.18312500e-01
-9.07999531e-07,-1.43750000e-01
-9.07959531e-07,-1.43015625e-01
-9.07919531e-07,-6.31718750e-02
-9.07879531e-07,6.56562500e-02
-9.07839531e-07,1.41656250e-01
-9.07799531e-07,1.39015625e-01
-9.07759531e-07,1.20312500e-01
-9.07719531e-07,1.05203125e-01
-9.07679531e-07,4.50781250e-02
-9.07639531e-07,-7.47500000e-02
-9.07599531e-07,-1.72906250e-01
-9.07559531e-07,-1.72984375e-01
-9.07519531e-07,-1.08406250e-01
-9.07479531e-07,-6.47500000e-02
-9.07439531e-07,-2.14062500e-02
-9.07399531e-07,7.65625000e-02
-9.07359531e-07,1.69484375e-01
-9.07319531e-07,1.76890625e-01
-9.07279531e-07,9.90937500e-02
-9.07239531e-07,2.08125000e-02
-9.07199531e-07,-2.73593750e-02
-9.07159531e-07,-9.20937500e-02
-9.07119531e-07,-1.65609375e-01
-9.07079531e-07,-1.89312500e-01
-9.07039531e-07,-1.05687500e-01
-9.06999531e-07,7.75000000e-03
-9.06959531e-07,6.43593750e-02
-9.06919531e-07,1.03203125e-01
-9.06879531e-07,1.42531250e-01
-9.06839531e-07,1.66328125e-01
-9.06799531e-07,9.61562500e-02
-9.06759531e-07,-4.20156250e-02
-9.06719531e-07,-1.15062500e-01
-9.06679531e-07,-1.35328125e-01
-9.06639531e-07,-1.38531250e-01
-9.06599531e-07,-1.36937500e-01
-9.06559531e-07,-8.70625000e-02
-9.06519531e-07,4.32031250e-02
-9.06479531e-07,1.36765625e-01
-9.06439531e-07,1.53000000e-01
-9.06399531e-07,1.23718750e-01
-9.06359531e-07,8.56875000e-02
-9.06319531e-07,4.82187500e-02
-9.06279531e-07,-5.00312500e-02
-9.06239531e-07,-1.59468750e-01
-9.06199531e-07,-1.88484375e-01
-9.06159531e-07,-1.25406250e-01
-9.06119531e-07,-4.73281250e-02
-9.06079531e-07,-1.02656250e-02
-9.06039531e-07,5.98593750e-02
-9.05999531e-07,1.55812500e-01
-9.05959531e-07,1.89062500e-01
-9.05919531e-07,1.22296875e-01
-9.05879531e-07,1.10312500e-02
-9.05839531e-07,-4.36718750e-02
-9.05799531e-07,-8.28593750e-02
-9.05759531e-07,-1.45000000e-01
-9.05719531e-07,-1.76750000e-01
-9.05679531e-07,-1.31906250e-01
-9.05639531e-07,-9.12500000e-03
-9.05599531e-07,7.90937500e-02
-9.05559531e-07,1.04968750e-01
-9.05519531e-07,1.32343750e-01
-9.05479531e-07,1.51359375e-01
-9.05439531e-07,1.17250000e-01
-9.05399531e-07,-7.81250000e-03
-9.05359531e-07,-1.27218750e-01
-9.05319531e-07,-1.51593750e-01
-9.05279531e-07,-1.35218750e-01
-9.05239531e-07,-1.16812500e-01
-9.05199531e-07,-8.69531250e-02
-9.05159531e-07,8.82812500e-03
-9.05119531e-07,1.36078125e-01
-9.05079531e-07,1.75406250e-01
-9.05039531e-07,1.32984375e-01
-9.04999531e-07,7.71875000e-02
-9.04959531e-07,3.63593750e-02
-9.04919531e-07,-2.67500000e-02
-9.04879531e-07,-1.32953125e-01
-9.04839531e-07,-1.95062500e-01
-9.04799531e-07,-1.47312500e-01
-9.04759531e-07,-5.11562500e-02
-9.04719531e-07,4.98437500e-03
-9.04679531e-07,4.58437500e-02
-9.04639531e-07,1.22234375e-01
-9.04599531e-07,1.86031250e-01
-9.04559531e-07,1.48859375e-01
-9.04519531e-07,3.10468750e-02
-9.04479531e-07,-5.76093750e-02
-9.04439531e-07,-9.33906250e-02
-9.04399531e-07,-1.23937500e-01
-9.04359531e-07,-1.65843750e-01
-9.04319531e-07,-1.49609375e-01
-9.04279531e-07,-3.04375000e-02
-9.04239531e-07,8.48437500e-02
-9.04199531e-07,1.27312500e-01
-9.04159531e-07,1.33171875e-01
-9.04119531e-07,1.28156250e-01
-9.04079531e-07,1.07750000e-01
-9.04039531e-07,2.32656250e-02
-9.03999531e-07,-1.09734375e-01
-9.03959531e-07,-1.76859375e-01
-9.03919531e-07,-1.49109375e-01
-9.03879531e-07,-1.08671875e-01
-9.03839531e-07,-7.43125000e-02
-9.03799531e-07,2.81250000e-04
-9.03759531e-07,1.01656250e-01
-9.03719531e-07,1.72000000e-01
-9.03679531e-07,1.55453125e-01
-9.03639531e-07,7.93281250e-02
-9.03599531e-07,2.43750000e-02
-9.03559531e-07,-2.67343750e-02
-9.03519531e-07,-1.06828125e-01
-9.03479531e-07,-1.84234375e-01
-9.03439531e-07,-1.74906250e-01
-9.03399531e-07,-6.78125000e-02
-9.03359531e-07,1.21718750e-02
-9.03319531e-07,5.88593750e-02
-9.03279531e-07,1.12687500e-01
-9.03239531e-07,1.57453125e-01
-9.03199531e-07,1.66750000e-01
-9.03159531e-07,6.57343750e-02
-9.03119531e-07,-6.57812500e-02
-9.03079531e-07,-1.15546875e-01
-9.03039531e-07,-1.27343750e-01
-9.02999531e-07,-1.48656250e-01
-9.02959531e-07,-1.46046875e-01
-9.02919531e-07,-5.18906250e-02
-9.02879531e-07,7.61718750e-02
-9.02839531e-07,1.49343750e-01
-9.02799531e-07,1.47890625e-01
-9.02759531e-07,1.11718750e-01
-9.02719531e-07,1.02906250e-01
-9.02679531e-07,3.74843750e-02
-9.02639531e-07,-9.52031250e-02
-9.02599531e-07,-1.72546875e-01
-9.02559531e-07,-1.66000000e-01
-9.02519531e-07,-1.04421875e-01
-9.02479531e-07,-5.57812500e-02
-9.02439531e-07,-1.24375000e-02
-9.02399531e-07,8.41093750e-02
-9.02359531e-07,1.77203125e-01
-9.02319531e-07,1.80609375e-01
-9.02279531e-07,8.98281250e-02
-9.02239531e-07,1.21875000e-03
-9.02199531e-07,-4.45468750e-02
-9.02159531e-07,-9.85625000e-02
-9.02119531e-07,-1.65968750e-01
-9.02079531e-07,-1.86750000e-01
-9.02039531e-07,-9.74687500e-02
-9.01999531e-07,2.07656250e-02
-9.01959531e-07,7.52968750e-02
-9.01919531e-07,1.00765625e-01
-9.01879531e-07,1.33671875e-01
-9.01839531e-07,1.58703125e-01
-9.01799531e-07,8.63125000e-02
-9.01759531e-07,-4.86718750e-02
-9.01719531e-07,-1.26250000e-01
-9.01679531e-07,-1.42031250e-01
-9.01639531e-07,-1.25656250e-01
-9.01599531e-07,-1.21562500e-01
-9.01559531e-07,-7.06406250e-02
-9.01519531e-07,5.52343750e-02
-9.01479531e-07,1.42812500e-01
-9.01439531e-07,1.59156250e-01
-9.01399531e-07,1.16187500e-01
-9.01359531e-07,7.32500000e-02
-9.01319531e-07,3.49375000e-02
-9.01279531e-07,-6.49531250e-02
-9.01239531e-07,-1.67656250e-01
-9.01199531e-07,-1.94906250e-01
-9.01159531e-07,-1.25859375e-01
-9.01119531e-07,-4.07031250e-02
-9.01079531e-07,4.17187500e-03
-9.01039531e-07,7.07500000e-02
-9.00999531e-07,1.50828125e-01
-9.00959531e-07,1.87531250e-01
-9.00919531e-07,1.16937500e-01
-9.00879531e-07,-4.54687500e-03
-9.00839531e-07,-5.77187500e-02
-9.00799531e-07,-9.31250000e-02
-9.00759531e-07,-1.42062500e-01
-9.00719531e-07,-1.69062500e-01
-9.00679531e-07,-1.19312500e-01
-9.00639531e-07,1.25625000e-02
-9.00599531e-07,1.00953125e-01
-9.00559531e-07,1.26218750e-01
-9.00519531e-07,1.31359375e-01
-9.00479531e-07,1.28406250e-01
-9.00439531e-07,1.02078125e-01
-9.00399531e-07,-1.94218750e-02
-9.00359531e-07,-1.44390625e-01
-9.00319531e-07,-1.60156250e-01
-9.00279531e-07,-1.22531250e-01
-9.00239531e-07,-9.77656250e-02
-9.00199531e-07,-6.82343750e-02
-9.00159531e-07,2.82656250e-02
-9.00119531e-07,1.46390625e-01
-9.00079531e-07,1.93953125e-01
-9.00039531e-07,1.38265625e-01
-8.99999531e-07,5.27656250e-02
-8.99959531e-07,1.58281250e-02
-8.99919531e-07,-5.21250000e-02
-8.99879531e-07,-1.49125000e-01
-8.99839531e-07,-1.86687500e-01
-8.99799531e-07,-1.37937500e-01
-8.99759531e-07,-3.02812500e-02
-8.99719531e-07,3.61718750e-02
-8.99679531e-07,7.22812500e-02
-8.99639531e-07,1.36796875e-01
-8.99599531e-07,1.81078125e-01
-8.99559531e-07,1.35625000e-01
-8.99519531e-07,7.34375000e-03
-8.99479531e-07,-8.70156250e-02
-8.99439531e-07,-1.14312500e-01
-8.99399531e-07,-1.32984375e-01
-8.99359531e-07,-1.46656250e-01
-8.99319531e-07,-1.14718750e-01
-8.99279531e-07,-7.10937500e-03
-8.99239531e-07,1.02671875e-01
-8.99199531e-07,1.44593750e-01
-8.99159531e-07,1.29703125e-01
-8.99119531e-07,1.08875000e-01
-8.99079531e-07,8.79687500e-02
-8.99039531e-07,-7.32812500e-03
-8.98999531e-07,-1.27781250e-01
-8.98959531e-07,-1.79812500e-01
-8.98919531e-07,-1.46109375e-01
-8.98879531e-07,-7.53125000e-02
-8.98839531e-07,-4.26875000e-02
-8.98799531e-07,2.10000000e-02
-8.98759531e-07,1.28265625e-01
-8.98719531e-07,1.88437500e-01
-8.98679531e-07,1.59390625e-01
-8.98639531e-07,5.20000000e-02
-8.98599531e-07,-2.11406250e-02
-8.98559531e-07,-5.93593750e-02
-8.98519531e-07,-1.24531250e-01
-8.98479531e-07,-1.78015625e-01
-8.98439531e-07,-1.59609375e-01
-8.98399531e-07,-4.17500000e-02
-8.98359531e-07,5.98437500e-02
-8.98319531e-07,9.01093750e-02
-8.98279531e-07,1.21578125e-01
-8.98239531e-07,1.56406250e-01
-8.98199531e-07,1.45562500e-01
-8.98159531e-07,3.64062500e-02
-8.98119531e-07,-9.69843750e-02
-8.98079531e-07,-1.42796875e-01
-8.98039531e-07,-1.30031250e-01
-8.97999531e-07,-1.26937500e-01
-8.97959531e-07,-1.13500000e-01
-8.97919531e-07,-2.59843750e-02
-8.97879531e-07,9.48750000e-02
-8.97839531e-07,1.68187500e-01
-8.97799531e-07,1.56781250e-01
-8.97759531e-07,9.48593750e-02
-8.97719531e-07,5.68593750e-02
-8.97679531e-07,5.42187500e-03
-8.97639531e-07,-1.05718750e-01
-8.97599531e-07,-1.93656250e-01
-8.97559531e-07,-1.67859375e-01
-8.97519531e-07,-7.82187500e-02
-8.97479531e-07,-1.46250000e-02
-8.97439531e-07,3.76250000e-02
-8.97399531e-07,1.03640625e-01
-8.97359531e-07,1.75625000e-01
-8.97319531e-07,1.75359375e-01
-8.97279531e-07,6.69375000e-02
-8.97239531e-07,-2.93906250e-02
-8.97199531e-07,-8.08281250e-02
-8.97159531e-07,-1.18906250e-01
-8.97119531e-07,-1.58015625e-01
-8.97079531e-07,-1.66406250e-01
-8.97039531e-07,-6.29062500e-02
-8.96999531e-07,5.78906250e-02
-8.96959531e-07,1.20421875e-01
-8.96919531e-07,1.42000000e-01
-8.96879531e-07,1.26171875e-01
-8.96839531e-07,1.19750000e-01
-8.96799531e-07,5.26250000e-02
-8.96759531e-07,-8.20625000e-02
-8.96719531e-07,-1.63250000e-01
-8.96679531e-07,-1.60187500e-01
-8.96639531e-07,-1.08921875e-01
-8.96599531e-07,-8.37343750e-02
-8.96559531e-07,-3.55000000e-02
-8.96519531e-07,8.36875000e-02
-8.96479531e-07,1.70828125e-01
-8.96439531e-07,1.72921875e-01
-8.96399531e-07,9.81406250e-02
-8.96359531e-07,2.75156250e-02
-8.96319531e-07,-1.26093750e-02
-8.96279531e-07,-8.95156250e-02
-8.96239531e-07,-1.76171875e-01
-8.96199531e-07,-1.90953125e-01
-8.96159531e-07,-9.30312500e-02
-8.96119531e-07,1.41093750e-02
-8.96079531e-07,5.59375000e-02
-8.96039531e-07,9.76406250e-02
-8.95999531e-07,1.50625000e-01
-8.95959531e-07,1.68578125e-01
-8.95919531e-07,8.69062500e-02
-8.95879531e-07,-4.48593750e-02
-8.95839531e-07,-1.15375000e-01
-8.95799531e-07,-1.28859375e-01
-8.95759531e-07,-1.37750000e-01
-8.95719531e-07,-1.45218750e-01
-8.95679531e-07,-7.44843750e-02
-8.95639531e-07,4.68437500e-02
-8.95599531e-07,1.36984375e-01
-8.95559531e-07,1.58453125e-01
-8.95519531e-07,1.11203125e-01
-8.95479531e-07,9.35937500e-02
-8.95439531e-07,5.14218750e-02
-8.95399531e-07,-6.36562500e-02
-8.95359531e-07,-1.57546875e-01
-8.95319531e-07,-1.89453125e-01
-8.95279531e-07,-1.17765625e-01
-8.95239531e-07,-4.43750000e-02
-8.95199531e-07,-1.51250000e-02
-8.95159531e-07,7.24062500e-02
-8.95119531e-07,1.69468750e-01
-8.95079531e-07,1.92984375e-01
-8.95039531e-07,1.06671875e-01
-8.94999531e-07,3.50000000e-03
-8.94959531e-07,-3.64062500e-02
-8.94919531e-07,-9.06718750e-02
-8.94879531e-07,-1.54765625e-01
-8.94839531e-07,-1.75921875e-01
-8.94799531e-07,-1.13734375e-01
-8.94759531e-07,6.00000000e-03
-8.94719531e-07,9.07500000e-02
-8.94679531e-07,1.19578125e-01
-8.94639531e-07,1.27015625e-01
-8.94599531e-07,1.47281250e-01
-8.94559531e-07,9.94062500e-02
-8.94519531e-07,-3.64375000e-02
-8.94479531e-07,-1.31000000e-01
-8.94439531e-07,-1.56062500e-01
-8.94399531e-07,-1.34000000e-01
-8.94359531e-07,-1.09671875e-01
-8.94319531e-07,-7.96718750e-02
-8.94279531e-07,2.76875000e-02
-8.94239531e-07,1.45484375e-01
-8.94199531e-07,1.75984375e-01
-8.94159531e-07,1.19156250e-01
-8.94119531e-07,5.62343750e-02
-8.94079531e-07,2.69843750e-02
-8.94039531e-07,-4.30625000e-02
-8.93999531e-07,-1.50062500e-01
-8.93959531e-07,-1.95062500e-01
-8.93919531e-07,-1.37109375e-01
-8.93879531e-07,-3.93437500e-02
-8.93839531e-07,2.83906250e-02
-8.93799531e-07,7.27968750e-02
-8.93759531e-07,1.33734375e-01
-8.93719531e-07,1.85578125e-01
-8.93679531e-07,1.25453125e-01
-8.93639531e-07,-2.40625000e-03
-8.93599531e-07,-7.72968750e-02
-8.93559531e-07,-1.11968750e-01
-8.93519531e-07,-1.32656250e-01
-8.93479531e-07,-1.57484375e-01
-8.93439531e-07,-1.24765625e-01
-8.93399531e-07,2.42187500e-03
-8.93359531e-07,1.02000000e-01
-8.93319531e-07,1.41140625e-01
-8.93279531e-07,1.37375000e-01
-8.93239531e-07,1.18500000e-01
-8.93199531e-07,8.90468750e-02
-8.93159531e-07,-1.53593750e-02
-8.93119531e-07,-1.32000000e-01
-8.93079531e-07,-1.78484375e-01
-8.93039531e-07,-1.40765625e-01
-8.92999531e-07,-8.40468750e-02
-8.92959531e-07,-5.39531250e-02
-8.92919531e-07,3.02031250e-02
-8.92879531e-07,1.39718750e-01
-8.92839531e-07,1.89328125e-01
-8.92799531e-07,1.49500000e-01
-8.92759531e-07,5.59531250e-02
-8.92719531e-07,-7.71875000e-03
-8.92679531e-07,-6.20781250e-02
-8.92639531e-07,-1.32734375e-01
-8.92599531e-07,-1.84671875e-01
-8.92559531e-07,-1.55203125e-01
-8.92519531e-07,-3.75312500e-02
-8.92479531e-07,5.58906250e-02
-8.92439531e-07,9.46093750e-02
-8.92399531e-07,1.25000000e-01
-8.92359531e-07,1.54859375e-01
-8.92319531e-07,1.36437500e-01
-8.92279531e-07,2.03750000e-02
-8.92239531e-07,-1.05296875e-01
-8.92199531e-07,-1.40859375e-01
-8.92159531e-07,-1.27687500e-01
-8.92119531e-07,-1.29781250e-01
-8.92079531e-07,-1.10828125e-01
-8.92039531e-07,-1.88437500e-02
-8.91999531e-07,1.06484375e-01
-8.91959531e-07,1.74312500e-01
-8.91919531e-07,1.44203125e-01
-8.91879531e-07,8.98906250e-02
-8.91839531e-07,5.51250000e-02
-8.91799531e-07,-1.45937500e-02
-8.91759531e-07,-1.17250000e-01
-8.91719531e-07,-1.91843750e-01
-8.91679531e-07,-1.65906250e-01
-8.91639531e-07,-6.71406250e-02
-8.91599531e-07,-7.03125000e-03
-8.91559531e-07,4.17812500e-02
-8.91519531e-07,1.18953125e-01
-8.91479531e-07,1.77796875e-01
-8.91439531e-07,1.59125000e-01
-8.91399531e-07,5.05000000e-02
-8.91359531e-07,-4.49843750e-02
-8.91319531e-07,-8.92343750e-02
-8.91279531e-07,-1.27484375e-01
-8.91239531e-07,-1.65953125e-01
-8.91199531e-07,-1.56937500e-01
-8.91159531e-07,-4.84687500e-02
-8.91119531e-07,7.48281250e-02
-8.91079531e-07,1.27062500e-01
-8.91039531e-07,1.31421875e-01
-8.90999531e-07,1.29453125e-01
-8.90959531e-07,1.16265625e-01
-8.90919531e-07,3.07500000e-02
-8.90879531e-07,-9.89375000e-02
-8.90839531e-07,-1.72390625e-01
-8.90799531e-07,-1.54281250e-01
-8.90759531e-07,-1.03375000e-01
-8.90719531e-07,-7.05312500e-02
-8.90679531e-07,-7.64062500e-03
-8.90639531e-07,9.57031250e-02
-8.90599531e-07,1.76593750e-01
-8.90559531e-07,1.67890625e-01
-8.90519531e-07,8.27968750e-02
-8.90479531e-07,1.37656250e-02
-8.90439531e-07,-3.12343750e-02
-8.90399531e-07,-9.87031250e-02
-8.90359531e-07,-1.80265625e-01
-8.90319531e-07,-1.78093750e-01
-8.90279531e-07,-7.12031250e-02
-8.90239531e-07,2.05000000e-02
-8.90199531e-07,7.67812500e-02
-8.90159531e-07,1.18765625e-01
-8.90119531e-07,1.54421875e-01
-8.90079531e-07,1.61296875e-01
-8.90039531e-07,6.52031250e-02
-8.89999531e-07,-5.93593750e-02
-8.89959531e-07,-1.25187500e-01
-8.89919531e-07,-1.35156250e-01
-8.89879531e-07,-1.30578125e-01
-8.89839531e-07,-1.33484375e-01
-8.89799531e-07,-5.49218750e-02
-8.89759531e-07,7.32656250e-02
-8.89719531e-07,1.46281250e-01
-8.89679531e-07,1.47187500e-01
-8.89639531e-07,1.02953125e-01
-8.89599531e-07,8.50468750e-02
-8.89559531e-07,3.48906250e-02
-8.89519531e-07,-8.57031250e-02
-8.89479531e-07,-1.76109375e-01
-8.89439531e-07,-1.80859375e-01
-8.89399531e-07,-1.01859375e-01
-8.89359531e-07,-3.17812500e-02
-8.89319531e-07,8.95312500e-03
-8.89279531e-07,8.55000000e-02
-8.89239531e-07,1.69343750e-01
-8.89199531e-07,1.81078125e-01
-8.89159531e-07,8.56562500e-02
-8.89119531e-07,-1.35000000e-02
-8.89079531e-07,-6.39687500e-02
-8.89039531e-07,-1.10890625e-01
-8.88999531e-07,-1.54390625e-01
-8.88959531e-07,-1.73359375e-01
-8.88919531e-07,-9.11562500e-02
-8.88879531e-07,4.21562500e-02
-8.88839531e-07,1.09281250e-01
-8.88799531e-07,1.31078125e-01
-8.88759531e-07,1.34328125e-01
-8.88719531e-07,1.34953125e-01
-8.88679531e-07,7.52187500e-02
-8.88639531e-07,-5.94531250e-02
-8.88599531e-07,-1.47531250e-01
-8.88559531e-07,-1.57796875e-01
-8.88519531e-07,-1.23343750e-01
-8.88479531e-07,-9.38125000e-02
-8.88439531e-07,-5.10781250e-02
-8.88399531e-07,6.56718750e-02
-8.88359531e-07,1.69078125e-01
-8.88319531e-07,1.76234375e-01
-8.88279531e-07,1.02875000e-01
-8.88239531e-07,3.15781250e-02
-8.88199531e-07,-7.15625000e-03
-8.88159531e-07,-8.26406250e-02
-8.88119531e-07,-1.68343750e-01
-8.88079531e-07,-1.93062500e-01
-8.88039531e-07,-1.20078125e-01
-8.87999531e-07,-8.85937500e-03
-8.87959531e-07,5.08125000e-02
-8.87919531e-07,9.26562500e-02
-8.87879531e-07,1.44546875e-01
-8.87839531e-07,1.80406250e-01
-8.87799531e-07,1.11343750e-01
-8.87759531e-07,-4.14531250e-02
-8.87719531e-07,-1.16015625e-01
-8.87679531e-07,-1.25437500e-01
-8.87639531e-07,-1.38531250e-01
-8.87599531e-07,-1.44453125e-01
-8.87559531e-07,-9.59843750e-02
-8.87519531e-07,3.10625000e-02
-8.87479531e-07,1.38921875e-01
-8.87439531e-07,1.53781250e-01
-8.87399531e-07,1.13156250e-01
-8.87359531e-07,9.11875000e-02
-8.87319531e-07,5.64218750e-02
-8.87279531e-07,-5.01875000e-02
-8.87239531e-07,-1.56375000e-01
-8.87199531e-07,-1.91656250e-01
-8.87159531e-07,-1.28312500e-01
-8.87119531e-07,-4.82343750e-02
-8.87079531e-07,-1.46093750e-02
-8.87039531e-07,5.74531250e-02
-8.86999531e-07,1.49390625e-01
-8.86959531e-07,1.86015625e-01
-8.86919531e-07,1.25468750e-01
-8.86879531e-07,1.37500000e-02
-8.86839531e-07,-4.87500000e-02
-8.86799531e-07,-9.22968750e-02
-8.86759531e-07,-1.44640625e-01
-8.86719531e-07,-1.76921875e-01
-8.86679531e-07,-1.20593750e-01
-8.86639531e-07,1.11406250e-02
-8.86599531e-07,8.48125000e-02
-8.86559531e-07,1.10281250e-01
-8.86519531e-07,1.34750000e-01
-8.86479531e-07,1.43890625e-01
-8.86439531e-07,1.00859375e-01
-8.86399531e-07,-2.65937500e-02
-8.86359531e-07,-1.37234375e-01
-8.86319531e-07,-1.58203125e-01
-8.86279531e-07,-1.28546875e-01
-8.86239531e-07,-9.97656250e-02
-8.86199531e-07,-7.11406250e-02
-8.86159531e-07,2.51718750e-02
-8.86119531e-07,1.43296875e-01
-8.86079531e-07,1.83937500e-01
-8.86039531e-07,1.35187500e-01
-8.85999531e-07,5.25000000e-02
-8.85959531e-07,9.18750000e-03
-8.85919531e-07,-4.13906250e-02
-8.85879531e-07,-1.39531250e-01
-8.85839531e-07,-1.96484375e-01
-8.85799531e-07,-1.44671875e-01
-8.85759531e-07,-3.69531250e-02
-8.85719531e-07,3.31718750e-02
-8.85679531e-07,7.26875000e-02
-8.85639531e-07,1.31281250e-01
-8.85599531e-07,1.78703125e-01
-8.85559531e-07,1.31000000e-01
-8.85519531e-07,4.68750000e-04
-8.85479531e-07,-9.74687500e-02
-8.85439531e-07,-1.20203125e-01
