TIME (S),Amplitude (V)
5.04038750e-07,-3.01562500e-03
5.04078750e-07,4.67500000e-02
5.04118750e-07,8.23906250e-02
5.04158750e-07,8.25000000e-02
5.04198750e-07,9.46718750e-02
5.04238750e-07,1.08843750e-01
5.04278750e-07,8.46562500e-02
5.04318750e-07,3.13593750e-02
5.04358750e-07,-1.47968750e-02
5.04398750e-07,-1.27500000e-02
5.04438750e-07,3.46562500e-02
5.04478750e-07,9.39531250e-02
5.04518750e-07,1.14078125e-01
5.04558750e-07,9.47187500e-02
5.04598750e-07,8.01718750e-02
5.04638750e-07,6.20781250e-02
5.04678750e-07,3.37812500e-02
5.04718750e-07,-6.70312500e-03
5.04758750e-07,-1.74843750e-02
5.04798750e-07,3.79687500e-02
5.04838750e-07,9.52656250e-02
5.04878750e-07,1.25765625e-01
5.04918750e-07,1.08203125e-01
5.04958750e-07,5.94218750e-02
5.04998750e-07,4.21406250e-02
5.05038750e-07,2.78125000e-02
5.05078750e-07,9.64062500e-03
5.05118750e-07,5.93750000e-03
5.05158750e-07,2.78750000e-02
5.05198750e-07,8.90312500e-02
5.05238750e-07,1.34843750e-01
5.05278750e-07,1.18656250e-01
5.05318750e-07,6.42500000e-02
5.05358750e-07,1.85000000e-02
5.05398750e-07,2.03125000e-03
5.05438750e-07,1.35312500e-02
5.05478750e-07,2.88437500e-02
5.05518750e-07,3.84687500e-02
5.05558750e-07,7.50156250e-02
5.05598750e-07,1.26656250e-01
5.05638750e-07,1.31328125e-01
5.05678750e-07,7.00312500e-02
5.05718750e-07,2.76562500e-03
5.05758750e-07,-1.41562500e-02
5.05798750e-07,1.07656250e-02
5.05838750e-07,4.08437500e-02
5.05878750e-07,6.67500000e-02
5.05918750e-07,9.17187500e-02
5.05958750e-07,1.06937500e-01
5.05998750e-07,1.12781250e-01
5.06038750e-07,8.01093750e-02
5.06078750e-07,1.64062500e-02
5.06118750e-07,-2.28281250e-02
5.06158750e-07,-1.48593750e-02
5.06198750e-07,4.62656250e-02
5.06238750e-07,9.65937500e-02
5.06278750e-07,1.04312500e-01
5.06318750e-07,9.75000000e-02
5.06358750e-07,7.65625000e-02
5.06398750e-07,6.70156250e-02
5.06438750e-07,3.48906250e-02
5.06478750e-07,-1.59687500e-02
5.06518750e-07,-8.25000000e-03
5.06558750e-07,4.57031250e-02
5.06598750e-07,1.06781250e-01
5.06638750e-07,1.24687500e-01
5.06678750e-07,9.80000000e-02
5.06718750e-07,7.05625000e-02
5.06758750e-07,4.45156250e-02
5.06798750e-07,3.04531250e-02
5.06838750e-07,7.81250000e-03
5.06878750e-07,-7.96875000e-04
5.06918750e-07,4.35937500e-02
5.06958750e-07,9.28281250e-02
5.06998750e-07,1.31140625e-01
5.07038750e-07,1.15531250e-01
5.07078750e-07,4.79062500e-02
5.07118750e-07,1.85156250e-02
5.07158750e-07,1.57656250e-02
5.07198750e-07,2.07343750e-02
5.07238750e-07,3.00468750e-02
5.07278750e-07,4.05468750e-02
5.07318750e-07,8.61562500e-02
5.07358750e-07,1.28750000e-01
5.07398750e-07,1.16562500e-01
5.07438750e-07,6.14843750e-02
5.07478750e-07,4.76562500e-03
5.07518750e-07,-9.42187500e-03
5.07558750e-07,1.95937500e-02
5.07598750e-07,4.95312500e-02
5.07638750e-07,6.63593750e-02
5.07678750e-07,9.09218750e-02
5.07718750e-07,1.14156250e-01
5.07758750e-07,1.11593750e-01
5.07798750e-07,7.25156250e-02
5.07838750e-07,7.28125000e-03
5.07878750e-07,-2.80781250e-02
5.07918750e-07,3.00000000e-03
5.07958750e-07,5.99062500e-02
5.07998750e-07,9.32656250e-02
5.08038750e-07,9.20000000e-02
5.08078750e-07,8.80156250e-02
5.08118750e-07,9.15312500e-02
5.08158750e-07,7.10312500e-02
5.08198750e-07,2.29843750e-02
5.08238750e-07,-2.23281250e-02
5.08278750e-07,-8.75000000e-03
5.08318750e-07,5.45000000e-02
5.08358750e-07,1.08375000e-01
5.08398750e-07,1.20750000e-01
5.08438750e-07,8.37187500e-02
5.08478750e-07,6.07343750e-02
5.08518750e-07,5.61718750e-02
5.08558750e-07,2.42500000e-02
5.08598750e-07,-4.21875000e-04
5.08638750e-07,-5.15625000e-04
5.08678750e-07,3.94687500e-02
5.08718750e-07,1.07468750e-01
5.08758750e-07,1.30000000e-01
5.08798750e-07,9.72343750e-02
5.08838750e-07,4.52500000e-02
5.08878750e-07,1.62656250e-02
5.08918750e-07,1.55156250e-02
5.08958750e-07,1.31875000e-02
5.08998750e-07,2.53125000e-02
5.09038750e-07,4.90625000e-02
5.09078750e-07,8.94218750e-02
5.09118750e-07,1.41328125e-01
5.09158750e-07,1.17234375e-01
5.09198750e-07,3.85781250e-02
5.09238750e-07,-4.53125000e-03
5.09278750e-07,-3.90625000e-03
5.09318750e-07,2.34687500e-02
5.09358750e-07,4.58437500e-02
5.09398750e-07,6.12187500e-02
5.09438750e-07,8.98906250e-02
5.09478750e-07,1.16718750e-01
5.09518750e-07,1.08515625e-01
5.09558750e-07,5.51718750e-02
5.09598750e-07,-8.71875000e-03
5.09638750e-07,-2.49687500e-02
5.09678750e-07,2.24375000e-02
5.09718750e-07,6.53125000e-02
5.09758750e-07,8.26562500e-02
5.09798750e-07,9.68906250e-02
5.09838750e-07,9.98125000e-02
5.09878750e-07,1.00296875e-01
5.09918750e-07,6.79062500e-02
5.09958750e-07,3.03125000e-03
5.09998750e-07,-2.41718750e-02
5.10038750e-07,5.87500000e-03
5.10078750e-07,6.26718750e-02
5.10118750e-07,1.10765625e-01
5.10158750e-07,1.13390625e-01
5.10198750e-07,8.32031250e-02
5.10238750e-07,7.21250000e-02
5.10278750e-07,5.59531250e-02
5.10318750e-07,1.67343750e-02
5.10358750e-07,-8.03125000e-03
5.10398750e-07,1.31250000e-03
5.10438750e-07,6.34062500e-02
5.10478750e-07,1.26281250e-01
5.10518750e-07,1.26062500e-01
5.10558750e-07,8.46875000e-02
5.10598750e-07,3.49062500e-02
5.10638750e-07,1.67968750e-02
5.10678750e-07,2.43750000e-02
5.10718750e-07,1.36250000e-02
5.10758750e-07,1.71718750e-02
5.10798750e-07,5.57187500e-02
5.10838750e-07,1.02859375e-01
5.10878750e-07,1.34625000e-01
5.10918750e-07,9.87500000e-02
5.10958750e-07,2.77343750e-02
5.10998750e-07,4.06250000e-04
5.11038750e-07,4.34375000e-03
5.11078750e-07,2.73750000e-02
5.11118750e-07,5.42500000e-02
5.11158750e-07,6.91093750e-02
5.11198750e-07,9.55000000e-02
5.11238750e-07,1.26875000e-01
5.11278750e-07,1.10921875e-01
5.11318750e-07,3.82343750e-02
5.11358750e-07,-1.20937500e-02
5.11398750e-07,-1.15000000e-02
5.11438750e-07,2.43593750e-02
5.11478750e-07,7.36093750e-02
5.11518750e-07,8.30625000e-02
5.11558750e-07,9.16875000e-02
5.11598750e-07,1.13578125e-01
5.11638750e-07,9.40156250e-02
5.11678750e-07,4.78750000e-02
5.11718750e-07,-9.14062500e-03
5.11758750e-07,-2.59218750e-02
5.11798750e-07,2.34375000e-02
5.11838750e-07,7.71875000e-02
5.11878750e-07,1.11437500e-01
5.11918750e-07,1.02437500e-01
5.11958750e-07,8.48437500e-02
5.11998750e-07,8.24687500e-02
5.12038750e-07,4.29843750e-02
5.12078750e-07,7.53125000e-03
5.12118750e-07,-9.70312500e-03
5.12158750e-07,3.12500000e-03
5.12198750e-07,8.37187500e-02
5.12238750e-07,1.34656250e-01
5.12278750e-07,1.20468750e-01
5.12318750e-07,8.95000000e-02
5.12358750e-07,4.38593750e-02
5.12398750e-07,2.24218750e-02
5.12438750e-07,2.18906250e-02
5.12478750e-07,4.87500000e-03
5.12518750e-07,1.87656250e-02
5.12558750e-07,6.68906250e-02
5.12598750e-07,1.09843750e-01
5.12638750e-07,1.33328125e-01
5.12678750e-07,9.37656250e-02
5.12718750e-07,2.39843750e-02
5.12758750e-07,-1.40625000e-03
5.12798750e-07,1.15000000e-02
5.12838750e-07,3.00937500e-02
5.12878750e-07,4.06250000e-02
5.12918750e-07,6.64843750e-02
5.12958750e-07,1.14859375e-01
5.12998750e-07,1.33859375e-01
5.13038750e-07,9.08437500e-02
5.13078750e-07,2.69218750e-02
5.13118750e-07,-1.14375000e-02
5.13158750e-07,-6.35937500e-03
5.13198750e-07,3.87343750e-02
5.13238750e-07,7.62656250e-02
5.13278750e-07,8.41718750e-02
5.13318750e-07,9.23125000e-02
5.13358750e-07,1.09406250e-01
5.13398750e-07,9.24062500e-02
5.13438750e-07,3.17031250e-02
5.13478750e-07,-1.74375000e-02
5.13518750e-07,-2.33281250e-02
5.13558750e-07,3.06406250e-02
5.13598750e-07,9.51093750e-02
5.13638750e-07,1.03046875e-01
5.13678750e-07,9.29843750e-02
5.13718750e-07,8.37656250e-02
5.13758750e-07,7.01718750e-02
5.13798750e-07,4.05937500e-02
5.13838750e-07,-1.29062500e-02
5.13878750e-07,-1.78750000e-02
5.13918750e-07,3.09687500e-02
5.13958750e-07,8.01875000e-02
5.13998750e-07,1.21484375e-01
5.14038750e-07,1.12734375e-01
5.14078750e-07,6.31406250e-02
5.14118750e-07,3.91093750e-02
5.14158750e-07,2.63750000e-02
5.14198750e-07,1.08593750e-02
5.14238750e-07,2.89062500e-03
5.14278750e-07,1.88750000e-02
5.14318750e-07,7.77343750e-02
5.14358750e-07,1.26812500e-01
5.14398750e-07,1.20187500e-01
5.14438750e-07,7.22968750e-02
5.14478750e-07,1.89531250e-02
5.14518750e-07,1.37500000e-03
5.14558750e-07,2.23906250e-02
5.14598750e-07,3.47031250e-02
5.14638750e-07,3.68437500e-02
5.14678750e-07,7.88750000e-02
5.14718750e-07,1.24296875e-01
5.14758750e-07,1.24859375e-01
5.14798750e-07,8.56562500e-02
5.14838750e-07,1.53437500e-02
5.14878750e-07,-2.51562500e-02
5.14918750e-07,-5.62500000e-04
5.14958750e-07,4.54687500e-02
5.14998750e-07,7.18437500e-02
5.15038750e-07,8.64062500e-02
5.15078750e-07,1.05468750e-01
5.15118750e-07,1.07296875e-01
5.15158750e-07,8.29062500e-02
5.15198750e-07,2.47812500e-02
5.15238750e-07,-2.43593750e-02
5.15278750e-07,-7.03125000e-03
5.15318750e-07,4.15937500e-02
5.15358750e-07,9.60468750e-02
5.15398750e-07,1.11984375e-01
5.15438750e-07,9.08906250e-02
5.15478750e-07,8.88281250e-02
5.15518750e-07,6.78906250e-02
5.15558750e-07,3.10156250e-02
5.15598750e-07,-5.78125000e-04
5.15638750e-07,-1.01562500e-02
5.15678750e-07,4.27968750e-02
5.15718750e-07,1.02453125e-01
5.15758750e-07,1.19781250e-01
5.15798750e-07,9.52812500e-02
5.15838750e-07,5.62031250e-02
5.15878750e-07,3.98906250e-02
5.15918750e-07,2.46718750e-02
5.15958750e-07,1.06093750e-02
5.15998750e-07,1.21406250e-02
5.16038750e-07,3.50156250e-02
5.16078750e-07,9.18593750e-02
5.16118750e-07,1.32640625e-01
5.16158750e-07,1.19687500e-01
5.16198750e-07,6.60468750e-02
5.16238750e-07,6.81250000e-03
5.16278750e-07,4.34375000e-03
5.16318750e-07,2.42812500e-02
5.16358750e-07,2.74062500e-02
5.16398750e-07,5.02500000e-02
5.16438750e-07,7.85625000e-02
5.16478750e-07,1.18937500e-01
5.16518750e-07,1.27703125e-01
5.16558750e-07,5.85937500e-02
5.16598750e-07,4.70312500e-03
5.16638750e-07,-1.41406250e-02
5.16678750e-07,2.84375000e-03
5.16718750e-07,5.49531250e-02
5.16758750e-07,7.95156250e-02
5.16798750e-07,9.33281250e-02
5.16838750e-07,1.00500000e-01
5.16878750e-07,1.00640625e-01
5.16918750e-07,8.30000000e-02
5.16958750e-07,1.07968750e-02
5.16998750e-07,-3.06250000e-02
5.17038750e-07,5.14062500e-03
5.17078750e-07,6.05937500e-02
5.17118750e-07,1.00359375e-01
5.17158750e-07,1.00593750e-01
5.17198750e-07,8.64843750e-02
5.17238750e-07,8.05468750e-02
5.17278750e-07,5.63437500e-02
5.17318750e-07,1.70781250e-02
5.17358750e-07,-1.24218750e-02
5.17398750e-07,-1.87500000e-03
5.17438750e-07,5.56250000e-02
5.17478750e-07,1.11046875e-01
5.17518750e-07,1.25921875e-01
5.17558750e-07,9.53750000e-02
5.17598750e-07,5.22343750e-02
5.17638750e-07,3.69062500e-02
5.17678750e-07,2.47968750e-02
5.17718750e-07,5.04687500e-03
5.17758750e-07,1.42968750e-02
5.17798750e-07,5.29843750e-02
5.17838750e-07,1.05750000e-01
5.17878750e-07,1.35875000e-01
5.17918750e-07,1.02500000e-01
5.17958750e-07,4.23125000e-02
5.17998750e-07,3.45312500e-03
5.18038750e-07,2.01562500e-03
5.18078750e-07,2.75468750e-02
5.18118750e-07,4.17656250e-02
5.18158750e-07,5.37343750e-02
5.18198750e-07,9.59218750e-02
5.18238750e-07,1.34859375e-01
5.18278750e-07,1.09734375e-01
5.18318750e-07,3.90000000e-02
5.18358750e-07,-4.85937500e-03
5.18398750e-07,-4.92187500e-03
5.18438750e-07,2.41250000e-02
5.18478750e-07,6.52500000e-02
5.18518750e-07,8.00000000e-02
5.18558750e-07,8.19375000e-02
5.18598750e-07,1.07406250e-01
5.18638750e-07,1.07875000e-01
5.18678750e-07,5.44062500e-02
5.18718750e-07,-1.84375000e-03
5.18758750e-07,-2.76406250e-02
5.18798750e-07,1.57812500e-03
5.18838750e-07,7.66718750e-02
5.18878750e-07,1.13140625e-01
5.18918750e-07,9.52500000e-02
5.18958750e-07,8.15781250e-02
5.18998750e-07,7.05312500e-02
5.19038750e-07,4.82656250e-02
5.19078750e-07,1.25468750e-02
5.19118750e-07,-1.67500000e-02
5.19158750e-07,1.36406250e-02
5.19198750e-07,7.58125000e-02
5.19238750e-07,1.18812500e-01
5.19278750e-07,1.21562500e-01
5.19318750e-07,8.16250000e-02
5.19358750e-07,4.96875000e-02
5.19398750e-07,3.22968750e-02
5.19438750e-07,1.82031250e-02
5.19478750e-07,1.40468750e-02
5.19518750e-07,2.05937500e-02
5.19558750e-07,6.25468750e-02
5.19598750e-07,1.20187500e-01
5.19638750e-07,1.37218750e-01
5.19678750e-07,9.04218750e-02
5.19718750e-07,2.38281250e-02
5.19758750e-07,-2.14062500e-03
5.19798750e-07,1.05468750e-02
5.19838750e-07,3.52968750e-02
5.19878750e-07,4.54843750e-02
5.19918750e-07,6.19062500e-02
5.19958750e-07,1.07171875e-01
5.19998750e-07,1.29531250e-01
5.20038750e-07,1.03046875e-01
5.20078750e-07,3.50000000e-02
5.20118750e-07,-2.09062500e-02
5.20158750e-07,-4.01562500e-03
5.20198750e-07,3.65156250e-02
5.20238750e-07,6.77031250e-02
5.20278750e-07,8.56250000e-02
5.20318750e-07,9.01250000e-02
5.20358750e-07,1.09953125e-01
5.20398750e-07,9.61562500e-02
5.20438750e-07,3.59687500e-02
5.20478750e-07,-1.29375000e-02
5.20518750e-07,-1.80937500e-02
5.20558750e-07,3.22656250e-02
5.20598750e-07,8.30937500e-02
5.20638750e-07,1.05796875e-01
5.20678750e-07,1.00234375e-01
5.20718750e-07,7.56250000e-02
5.20758750e-07,6.97187500e-02
5.20798750e-07,4.36875000e-02
5.20838750e-07,-3.07812500e-03
5.20878750e-07,-1.69375000e-02
5.20918750e-07,1.95312500e-02
5.20958750e-07,9.08281250e-02
5.20998750e-07,1.29062500e-01
5.21038750e-07,1.12546875e-01
5.21078750e-07,6.72968750e-02
5.21118750e-07,2.89531250e-02
5.21158750e-07,2.56250000e-02
5.21198750e-07,1.72656250e-02
5.21238750e-07,3.09375000e-03
5.21278750e-07,2.39218750e-02
5.21318750e-07,7.89843750e-02
5.21358750e-07,1.37125000e-01
5.21398750e-07,1.30062500e-01
5.21438750e-07,6.37187500e-02
5.21478750e-07,1.45781250e-02
5.21518750e-07,2.07812500e-03
5.21558750e-07,1.21093750e-02
5.21598750e-07,2.87187500e-02
5.21638750e-07,4.95000000e-02
5.21678750e-07,7.53125000e-02
5.21718750e-07,1.08671875e-01
5.21758750e-07,1.25984375e-01
5.21798750e-07,7.58125000e-02
5.21838750e-07,-1.64062500e-03
5.21878750e-07,-2.71718750e-02
5.21918750e-07,4.14062500e-03
5.21958750e-07,4.86093750e-02
5.21998750e-07,7.79531250e-02
5.22038750e-07,9.15468750e-02
5.22078750e-07,9.89531250e-02
5.22118750e-07,1.07062500e-01
5.22158750e-07,8.39843750e-02
5.22198750e-07,2.37343750e-02
5.22238750e-07,-2.23437500e-02
5.22278750e-07,-1.06562500e-02
5.22318750e-07,4.66875000e-02
5.22358750e-07,9.48125000e-02
5.22398750e-07,1.08562500e-01
5.22438750e-07,9.64843750e-02
5.22478750e-07,7.83750000e-02
5.22518750e-07,6.35468750e-02
5.22558750e-07,3.73906250e-02
5.22598750e-07,-6.45312500e-03
5.22638750e-07,-1.82968750e-02
5.22678750e-07,4.15468750e-02
5.22718750e-07,1.10218750e-01
5.22758750e-07,1.25281250e-01
5.22798750e-07,9.56562500e-02
5.22838750e-07,5.75156250e-02
5.22878750e-07,3.04218750e-02
5.22918750e-07,1.86406250e-02
5.22958750e-07,2.16718750e-02
5.22998750e-07,1.50468750e-02
5.23038750e-07,3.08437500e-02
5.23078750e-07,9.30625000e-02
5.23118750e-07,1.34062500e-01
5.23158750e-07,1.23750000e-01
5.23198750e-07,6.04843750e-02
5.23238750e-07,-4.67187500e-03
5.23278750e-07,-5.64062500e-03
5.23318750e-07,1.72968750e-02
5.23358750e-07,3.83906250e-02
5.23398750e-07,5.62343750e-02
5.23438750e-07,8.12812500e-02
5.23478750e-07,1.19562500e-01
5.23518750e-07,1.16281250e-01
5.23558750e-07,6.40312500e-02
5.23598750e-07,-3.32812500e-03
5.23638750e-07,-2.70781250e-02
5.23678750e-07,1.62031250e-02
5.23718750e-07,5.85468750e-02
5.23758750e-07,8.09218750e-02
5.23798750e-07,9.32031250e-02
5.23838750e-07,9.97656250e-02
5.23878750e-07,1.00765625e-01
5.23918750e-07,6.22812500e-02
5.23958750e-07,-2.96875000e-04
5.23998750e-07,-2.91718750e-02
5.24038750e-07,5.43750000e-03
5.24078750e-07,6.39218750e-02
5.24118750e-07,1.08296875e-01
5.24158750e-07,1.20468750e-01
5.24198750e-07,8.70781250e-02
5.24238750e-07,6.54375000e-02
5.24278750e-07,4.58437500e-02
5.24318750e-07,1.21250000e-02
5.24358750e-07,-2.37500000e-03
5.24398750e-07,-4.23437500e-03
5.24438750e-07,5.90625000e-02
5.24478750e-07,1.32187500e-01
5.24518750e-07,1.19015625e-01
5.24558750e-07,8.54062500e-02
5.24598750e-07,4.90781250e-02
5.24638750e-07,1.92968750e-02
5.24678750e-07,2.58593750e-02
5.24718750e-07,2.17500000e-02
5.24758750e-07,2.16093750e-02
5.24798750e-07,6.02343750e-02
5.24838750e-07,1.09062500e-01
5.24878750e-07,1.32296875e-01
5.24918750e-07,9.95468750e-02
5.24958750e-07,3.39375000e-02
5.24998750e-07,-6.81250000e-03
5.25038750e-07,2.04687500e-03
5.25078750e-07,3.08281250e-02
5.25118750e-07,4.47187500e-02
5.25158750e-07,6.47656250e-02
5.25198750e-07,9.99375000e-02
5.25238750e-07,1.22250000e-01
5.25278750e-07,1.04640625e-01
5.25318750e-07,4.58593750e-02
5.25358750e-07,-1.45000000e-02
5.25398750e-07,-2.01250000e-02
5.25438750e-07,3.42656250e-02
5.25478750e-07,7.52031250e-02
5.25518750e-07,8.56562500e-02
5.25558750e-07,9.76875000e-02
5.25598750e-07,9.89062500e-02
5.25638750e-07,8.60468750e-02
5.25678750e-07,5.02968750e-02
5.25718750e-07,-4.65625000e-03
5.25758750e-07,-1.69375000e-02
5.25798750e-07,2.80468750e-02
5.25838750e-07,8.05156250e-02
5.25878750e-07,1.16203125e-01
5.25918750e-07,1.09312500e-01
5.25958750e-07,7.70625000e-02
5.25998750e-07,6.02656250e-02
5.26038750e-07,3.59843750e-02
5.26078750e-07,1.18906250e-02
5.26118750e-07,-2.84375000e-03
5.26158750e-07,1.48593750e-02
5.26198750e-07,8.25000000e-02
5.26238750e-07,1.26375000e-01
5.26278750e-07,1.19359375e-01
5.26318750e-07,7.11718750e-02
5.26358750e-07,2.20468750e-02
5.26398750e-07,1.72968750e-02
5.26438750e-07,1.72343750e-02
5.26478750e-07,2.02656250e-02
5.26518750e-07,3.66718750e-02
5.26558750e-07,6.47656250e-02
5.26598750e-07,1.18968750e-01
5.26638750e-07,1.31921875e-01
5.26678750e-07,7.91718750e-02
5.26718750e-07,1.70625000e-02
5.26758750e-07,-1.80156250e-02
5.26798750e-07,6.14062500e-03
5.26838750e-07,4.26250000e-02
5.26878750e-07,5.28906250e-02
5.26918750e-07,7.88750000e-02
5.26958750e-07,1.06906250e-01
5.26998750e-07,1.13796875e-01
5.27038750e-07,9.12187500e-02
5.27078750e-07,1.84062500e-02
5.27118750e-07,-3.70781250e-02
5.27158750e-07,-4.46875000e-03
5.27198750e-07,5.13125000e-02
5.27238750e-07,8.25468750e-02
5.27278750e-07,9.56093750e-02
5.27318750e-07,8.82968750e-02
5.27358750e-07,9.22968750e-02
5.27398750e-07,8.28593750e-02
5.27438750e-07,3.31562500e-02
5.27478750e-07,-1.55312500e-02
5.27518750e-07,-1.83281250e-02
5.27558750e-07,4.64218750e-02
5.27598750e-07,1.07890625e-01
5.27638750e-07,1.14343750e-01
5.27678750e-07,9.92343750e-02
5.27718750e-07,6.61406250e-02
5.27758750e-07,3.73906250e-02
5.27798750e-07,3.69687500e-02
5.27838750e-07,1.58281250e-02
5.27878750e-07,-4.32812500e-03
5.27918750e-07,3.46406250e-02
5.27958750e-07,9.33281250e-02
5.27998750e-07,1.31093750e-01
5.28038750e-07,1.10531250e-01
5.28078750e-07,4.94843750e-02
5.28118750e-07,1.47500000e-02
5.28158750e-07,1.96875000e-03
5.28198750e-07,1.57500000e-02
5.28238750e-07,3.34531250e-02
5.28278750e-07,4.45625000e-02
5.28318750e-07,8.86718750e-02
5.28358750e-07,1.26515625e-01
5.28398750e-07,1.19531250e-01
5.28438750e-07,5.63281250e-02
5.28478750e-07,-8.85937500e-03
5.28518750e-07,-7.00000000e-03
5.28558750e-07,1.95781250e-02
5.28598750e-07,5.19375000e-02
5.28638750e-07,7.84687500e-02
5.28678750e-07,9.21562500e-02
5.28718750e-07,1.11234375e-01
5.28758750e-07,1.03593750e-01
5.28798750e-07,5.95000000e-02
5.28838750e-07,5.15625000e-04
5.28878750e-07,-2.57343750e-02
5.28918750e-07,6.71875000e-03
5.28958750e-07,6.79843750e-02
5.28998750e-07,1.04359375e-01
5.29038750e-07,9.31875000e-02
5.29078750e-07,9.06093750e-02
5.29118750e-07,8.37187500e-02
5.29158750e-07,4.87812500e-02
5.29198750e-07,1.29375000e-02
5.29238750e-07,-1.93593750e-02
5.29278750e-07,-3.12500000e-04
5.29318750e-07,6.25312500e-02
5.29358750e-07,1.17718750e-01
5.29398750e-07,1.25390625e-01
5.29438750e-07,8.13906250e-02
5.29478750e-07,5.47656250e-02
5.29518750e-07,3.60000000e-02
5.29558750e-07,1.52968750e-02
5.29598750e-07,9.93750000e-03
5.29638750e-07,1.24062500e-02
5.29678750e-07,5.78750000e-02
5.29718750e-07,1.16734375e-01
5.29758750e-07,1.30812500e-01
5.29798750e-07,9.10781250e-02
5.29838750e-07,2.75312500e-02
5.29878750e-07,2.73437500e-03
5.29918750e-07,1.30156250e-02
5.29958750e-07,2.42187500e-02
5.29998750e-07,4.25000000e-02
5.30038750e-07,6.78125000e-02
5.30078750e-07,9.69375000e-02
5.30118750e-07,1.22015625e-01
5.30158750e-07,1.06015625e-01
5.30198750e-07,3.57031250e-02
5.30238750e-07,-2.42031250e-02
5.30278750e-07,-1.33281250e-02
5.30318750e-07,3.53125000e-02
5.30358750e-07,7.34531250e-02
5.30398750e-07,8.52656250e-02
5.30438750e-07,8.76562500e-02
5.30478750e-07,1.04531250e-01
5.30518750e-07,9.48125000e-02
5.30558750e-07,4.27343750e-02
5.30598750e-07,-1.31562500e-02
5.30638750e-07,-2.97656250e-02
5.30678750e-07,2.45312500e-02
5.30718750e-07,9.34062500e-02
5.30758750e-07,1.14203125e-01
5.30798750e-07,9.76718750e-02
5.30838750e-07,7.29062500e-02
5.30878750e-07,6.08593750e-02
5.30918750e-07,4.62343750e-02
5.30958750e-07,8.45312500e-03
5.30998750e-07,-1.39531250e-02
5.31038750e-07,1.85000000e-02
5.31078750e-07,8.22343750e-02
5.31118750e-07,1.27156250e-01
5.31158750e-07,1.19187500e-01
5.31198750e-07,6.99687500e-02
5.31238750e-07,3.11093750e-02
5.31278750e-07,2.32500000e-02
5.31318750e-07,1.77343750e-02
5.31358750e-07,1.20000000e-02
5.31398750e-07,2.94843750e-02
5.31438750e-07,7.43593750e-02
5.31478750e-07,1.28859375e-01
5.31518750e-07,1.29359375e-01
5.31558750e-07,6.37968750e-02
5.31598750e-07,1.40937500e-02
5.31638750e-07,2.40625000e-03
5.31678750e-07,1.34687500e-02
5.31718750e-07,4.07031250e-02
5.31758750e-07,5.55781250e-02
5.31798750e-07,7.68125000e-02
5.31838750e-07,1.17609375e-01
5.31878750e-07,1.24750000e-01
5.31918750e-07,7.95468750e-02
5.31958750e-07,1.77500000e-02
5.31998750e-07,-2.19687500e-02
5.32038750e-07,-6.59375000e-03
5.32078750e-07,4.96093750e-02
5.32118750e-07,8.89375000e-02
5.32158750e-07,9.50312500e-02
5.32198750e-07,9.05156250e-02
5.32238750e-07,8.80156250e-02
5.32278750e-07,7.42343750e-02
5.32318750e-07,2.76562500e-02
5.32358750e-07,-2.50937500e-02
5.32398750e-07,-1.81093750e-02
5.32438750e-07,4.76406250e-02
5.32478750e-07,1.04671875e-01
5.32518750e-07,1.18078125e-01
5.32558750e-07,9.16406250e-02
5.32598750e-07,6.35468750e-02
5.32638750e-07,4.57187500e-02
5.32678750e-07,2.03281250e-02
5.32718750e-07,-7.03125000e-04
5.32758750e-07,-1.60937500e-03
5.32798750e-07,4.33437500e-02
5.32838750e-07,1.03312500e-01
5.32878750e-07,1.31031250e-01
5.32918750e-07,1.11046875e-01
5.32958750e-07,4.54531250e-02
5.32998750e-07,1.25312500e-02
5.33038750e-07,1.89218750e-02
5.33078750e-07,1.76875000e-02
5.33118750e-07,2.90156250e-02
5.33158750e-07,5.40000000e-02
5.33198750e-07,9.94687500e-02
5.33238750e-07,1.35984375e-01
5.33278750e-07,1.11000000e-01
5.33318750e-07,5.53437500e-02
5.33358750e-07,-5.26562500e-03
5.33398750e-07,-2.21562500e-02
5.33438750e-07,2.29218750e-02
5.33478750e-07,5.23593750e-02
5.33518750e-07,7.04531250e-02
5.33558750e-07,9.72968750e-02
5.33598750e-07,1.09640625e-01
5.33638750e-07,1.04437500e-01
5.33678750e-07,5.91718750e-02
5.33718750e-07,-4.10937500e-03
5.33758750e-07,-2.25781250e-02
5.33798750e-07,1.72031250e-02
5.33838750e-07,7.55312500e-02
5.33878750e-07,1.04046875e-01
5.33918750e-07,1.00187500e-01
5.33958750e-07,8.85781250e-02
5.33998750e-07,8.01875000e-02
5.34038750e-07,5.84218750e-02
5.34078750e-07,7.62500000e-03
5.34118750e-07,-2.75468750e-02
5.34158750e-07,1.76562500e-03
5.34198750e-07,7.20312500e-02
5.34238750e-07,1.26484375e-01
5.34278750e-07,1.22140625e-01
5.34318750e-07,7.66406250e-02
5.34358750e-07,4.96406250e-02
5.34398750e-07,3.71093750e-02
5.34438750e-07,1.47187500e-02
5.34478750e-07,1.46875000e-03
5.34518750e-07,1.45937500e-02
5.34558750e-07,6.36718750e-02
5.34598750e-07,1.20343750e-01
5.34638750e-07,1.29031250e-01
5.34678750e-07,8.07656250e-02
5.34718750e-07,2.30781250e-02
5.34758750e-07,2.67187500e-03
5.34798750e-07,1.57187500e-02
5.34838750e-07,3.15156250e-02
