TIME (S),Amplitude (V)
1.35529547e-06,-1.06062500e-01
1.35533547e-06,-1.61703125e-01
1.35537547e-06,-1.18031250e-01
1.35541547e-06,-5.72187500e-02
1.35545547e-06,-2.63437500e-02
1.35549547e-06,2.76718750e-02
1.35553547e-06,1.20796875e-01
1.35557547e-06,1.71718750e-01
1.35561547e-06,1.09843750e-01
1.35565547e-06,-3.57031250e-02
1.35569547e-06,-1.33390625e-01
1.35573547e-06,-1.26859375e-01
1.35577547e-06,-9.14375000e-02
1.35581547e-06,-7.60156250e-02
1.35585547e-06,-2.48750000e-02
1.35589547e-06,8.50000000e-02
1.35593547e-06,1.69046875e-01
1.35597547e-06,1.53187500e-01
1.35601547e-06,3.80937500e-02
1.35605547e-06,-7.45625000e-02
1.35609547e-06,-1.09156250e-01
1.35613547e-06,-1.08718750e-01
1.35617547e-06,-1.11390625e-01
1.35621547e-06,-8.82968750e-02
1.35625547e-06,7.81250000e-03
1.35629547e-06,1.31703125e-01
1.35633547e-06,1.74968750e-01
1.35637547e-06,1.00859375e-01
1.35641547e-06,-7.50000000e-03
1.35645547e-06,-6.19218750e-02
1.35649547e-06,-8.76562500e-02
1.35653547e-06,-1.19718750e-01
1.35657547e-06,-1.29687500e-01
1.35661547e-06,-6.13593750e-02
1.35665547e-06,7.27656250e-02
1.35669547e-06,1.63203125e-01
1.35673547e-06,1.45609375e-01
1.35677547e-06,6.03906250e-02
1.35681547e-06,-1.19062500e-02
1.35685547e-06,-5.08437500e-02
1.35689547e-06,-1.02828125e-01
1.35693547e-06,-1.61406250e-01
1.35697547e-06,-1.27984375e-01
1.35701547e-06,9.84375000e-03
1.35705547e-06,1.22078125e-01
1.35709547e-06,1.48734375e-01
1.35713547e-06,1.04984375e-01
1.35717547e-06,4.07187500e-02
1.35721547e-06,4.64062500e-03
1.35725547e-06,-6.19843750e-02
1.35729547e-06,-1.52328125e-01
1.35733547e-06,-1.69250000e-01
1.35737547e-06,-7.82187500e-02
1.35741547e-06,6.41875000e-02
1.35745547e-06,1.34500000e-01
1.35749547e-06,1.10875000e-01
1.35753547e-06,8.61718750e-02
1.35757547e-06,6.67812500e-02
1.35761547e-06,-8.89062500e-03
1.35765547e-06,-1.19203125e-01
1.35769547e-06,-1.83812500e-01
1.35773547e-06,-1.33890625e-01
1.35777547e-06,-7.39062500e-03
1.35781547e-06,8.25468750e-02
1.35785547e-06,1.09453125e-01
1.35789547e-06,1.04890625e-01
1.35793547e-06,1.00296875e-01
1.35797547e-06,6.00625000e-02
1.35801547e-06,-5.42968750e-02
1.35805547e-06,-1.62343750e-01
1.35809547e-06,-1.70875000e-01
1.35813547e-06,-8.00000000e-02
1.35817547e-06,1.91718750e-02
1.35821547e-06,6.61093750e-02
1.35825547e-06,9.07187500e-02
1.35829547e-06,1.21875000e-01
1.35833547e-06,1.13265625e-01
1.35837547e-06,1.47187500e-02
1.35841547e-06,-1.15218750e-01
1.35845547e-06,-1.78406250e-01
1.35849547e-06,-1.30906250e-01
1.35853547e-06,-3.77500000e-02
1.35857547e-06,1.62187500e-02
1.35861547e-06,5.83281250e-02
1.35865547e-06,1.16968750e-01
1.35869547e-06,1.45328125e-01
1.35873547e-06,8.55000000e-02
1.35877547e-06,-4.29062500e-02
1.35881547e-06,-1.48078125e-01
1.35885547e-06,-1.51734375e-01
1.35889547e-06,-8.50468750e-02
1.35893547e-06,-4.10312500e-02
1.35897547e-06,2.32812500e-03
1.35901547e-06,8.17187500e-02
1.35905547e-06,1.56593750e-01
1.35909547e-06,1.52531250e-01
1.35913547e-06,2.67031250e-02
1.35917547e-06,-1.08781250e-01
1.35921547e-06,-1.40031250e-01
1.35925547e-06,-1.05515625e-01
1.35929547e-06,-8.09687500e-02
1.35933547e-06,-5.16718750e-02
1.35937547e-06,2.94062500e-02
1.35941547e-06,1.37765625e-01
1.35945547e-06,1.79593750e-01
1.35949547e-06,9.58437500e-02
1.35953547e-06,-2.69062500e-02
1.35957547e-06,-1.04828125e-01
1.35961547e-06,-1.16828125e-01
1.35965547e-06,-9.69218750e-02
1.35969547e-06,-9.56406250e-02
1.35973547e-06,-3.53437500e-02
1.35977547e-06,8.44375000e-02
1.35981547e-06,1.67796875e-01
1.35985547e-06,1.50750000e-01
1.35989547e-06,3.44375000e-02
1.35993547e-06,-5.39218750e-02
1.35997547e-06,-8.87500000e-02
1.36001547e-06,-1.09671875e-01
1.36005547e-06,-1.19750000e-01
1.36009547e-06,-1.04812500e-01
1.36013547e-06,1.08437500e-02
1.36017547e-06,1.45984375e-01
1.36021547e-06,1.67328125e-01
1.36025547e-06,9.61875000e-02
1.36029547e-06,1.82812500e-03
1.36033547e-06,-4.77343750e-02
1.36037547e-06,-7.68125000e-02
1.36041547e-06,-1.34734375e-01
1.36045547e-06,-1.49515625e-01
1.36049547e-06,-5.79218750e-02
1.36053547e-06,8.30625000e-02
1.36057547e-06,1.58250000e-01
1.36061547e-06,1.26968750e-01
1.36065547e-06,6.25625000e-02
1.36069547e-06,1.35000000e-02
1.36073547e-06,-3.31406250e-02
1.36077547e-06,-1.06375000e-01
1.36081547e-06,-1.69484375e-01
1.36085547e-06,-1.15625000e-01
1.36089547e-06,8.40625000e-03
1.36093547e-06,1.08093750e-01
1.36097547e-06,1.48281250e-01
1.36101547e-06,9.46875000e-02
1.36105547e-06,4.66093750e-02
1.36109547e-06,1.98750000e-02
1.36113547e-06,-7.07187500e-02
1.36117547e-06,-1.58109375e-01
1.36121547e-06,-1.65406250e-01
1.36125547e-06,-7.28593750e-02
1.36129547e-06,5.56406250e-02
1.36133547e-06,1.14390625e-01
1.36137547e-06,1.05484375e-01
1.36141547e-06,8.42187500e-02
1.36145547e-06,6.75468750e-02
1.36149547e-06,-4.54687500e-03
1.36153547e-06,-1.28203125e-01
1.36157547e-06,-1.87468750e-01
1.36161547e-06,-1.25968750e-01
1.36165547e-06,-2.73437500e-03
1.36169547e-06,7.44687500e-02
1.36173547e-06,9.00000000e-02
1.36177547e-06,1.02781250e-01
1.36181547e-06,1.13843750e-01
1.36185547e-06,6.69531250e-02
1.36189547e-06,-5.42343750e-02
1.36193547e-06,-1.68328125e-01
1.36197547e-06,-1.68375000e-01
1.36201547e-06,-6.55625000e-02
1.36205547e-06,1.36250000e-02
1.36209547e-06,5.18593750e-02
1.36213547e-06,9.85937500e-02
1.36217547e-06,1.33312500e-01
1.36221547e-06,1.21062500e-01
1.36225547e-06,1.56875000e-02
1.36229547e-06,-1.23828125e-01
1.36233547e-06,-1.69421875e-01
1.36237547e-06,-1.12296875e-01
1.36241547e-06,-3.50312500e-02
1.36245547e-06,7.26562500e-03
1.36249547e-06,5.15781250e-02
1.36253547e-06,1.19921875e-01
1.36257547e-06,1.55906250e-01
1.36261547e-06,8.87656250e-02
1.36265547e-06,-6.06250000e-02
1.36269547e-06,-1.52828125e-01
1.36273547e-06,-1.38671875e-01
1.36277547e-06,-8.56875000e-02
1.36281547e-06,-3.42656250e-02
1.36285547e-06,1.16406250e-02
1.36289547e-06,8.95312500e-02
1.36293547e-06,1.74875000e-01
1.36297547e-06,1.47312500e-01
1.36301547e-06,1.30625000e-02
1.36305547e-06,-1.02500000e-01
1.36309547e-06,-1.30718750e-01
1.36313547e-06,-1.00546875e-01
1.36317547e-06,-8.01875000e-02
1.36321547e-06,-4.67968750e-02
1.36325547e-06,4.28750000e-02
1.36329547e-06,1.48218750e-01
1.36333547e-06,1.81156250e-01
1.36337547e-06,8.82343750e-02
1.36341547e-06,-4.00625000e-02
1.36345547e-06,-1.03515625e-01
1.36349547e-06,-1.14781250e-01
1.36353547e-06,-1.10109375e-01
1.36357547e-06,-8.92500000e-02
1.36361547e-06,-2.24687500e-02
1.36365547e-06,9.11562500e-02
1.36369547e-06,1.76125000e-01
1.36373547e-06,1.36250000e-01
1.36377547e-06,2.06093750e-02
1.36381547e-06,-5.52656250e-02
1.36385547e-06,-8.76562500e-02
1.36389547e-06,-1.08750000e-01
1.36393547e-06,-1.27546875e-01
1.36397547e-06,-9.25156250e-02
1.36401547e-06,2.97187500e-02
1.36405547e-06,1.47500000e-01
1.36409547e-06,1.62390625e-01
1.36413547e-06,7.88281250e-02
1.36417547e-06,-2.29687500e-03
1.36421547e-06,-4.13281250e-02
1.36425547e-06,-8.66562500e-02
1.36429547e-06,-1.40375000e-01
1.36433547e-06,-1.40031250e-01
1.36437547e-06,-3.54843750e-02
1.36441547e-06,9.88750000e-02
1.36445547e-06,1.59531250e-01
1.36449547e-06,1.24000000e-01
1.36453547e-06,5.14843750e-02
1.36457547e-06,8.53125000e-03
1.36461547e-06,-4.66718750e-02
1.36465547e-06,-1.25734375e-01
1.36469547e-06,-1.69265625e-01
1.36473547e-06,-1.21718750e-01
1.36477547e-06,2.00468750e-02
1.36481547e-06,1.28718750e-01
1.36485547e-06,1.31437500e-01
1.36489547e-06,9.25000000e-02
1.36493547e-06,5.63593750e-02
1.36497547e-06,1.00000000e-02
1.36501547e-06,-7.47968750e-02
1.36505547e-06,-1.68156250e-01
1.36509547e-06,-1.64250000e-01
1.36513547e-06,-4.36875000e-02
1.36517547e-06,7.63593750e-02
1.36521547e-06,1.21625000e-01
1.36525547e-06,1.07984375e-01
1.36529547e-06,9.03437500e-02
1.36533547e-06,6.56093750e-02
1.36537547e-06,-1.96875000e-02
1.36541547e-06,-1.27531250e-01
1.36545547e-06,-1.83718750e-01
1.36549547e-06,-1.19406250e-01
1.36553547e-06,9.37500000e-03
1.36557547e-06,7.49375000e-02
1.36561547e-06,9.72968750e-02
1.36565547e-06,1.07796875e-01
1.36569547e-06,1.11796875e-01
1.36573547e-06,5.73906250e-02
1.36577547e-06,-8.88125000e-02
1.36581547e-06,-1.81250000e-01
1.36585547e-06,-1.49031250e-01
1.36589547e-06,-5.80000000e-02
1.36593547e-06,2.80156250e-02
1.36597547e-06,6.73593750e-02
1.36601547e-06,9.40312500e-02
1.36605547e-06,1.29109375e-01
1.36609547e-06,1.08671875e-01
1.36613547e-06,-5.43750000e-03
1.36617547e-06,-1.43875000e-01
1.36621547e-06,-1.76390625e-01
1.36625547e-06,-1.02187500e-01
1.36629547e-06,-3.37656250e-02
1.36633547e-06,1.70468750e-02
1.36637547e-06,6.81250000e-02
1.36641547e-06,1.25171875e-01
1.36645547e-06,1.62078125e-01
1.36649547e-06,7.03593750e-02
1.36653547e-06,-8.39531250e-02
1.36657547e-06,-1.53031250e-01
1.36661547e-06,-1.36843750e-01
1.36665547e-06,-7.54375000e-02
1.36669547e-06,-2.37343750e-02
1.36673547e-06,2.41875000e-02
1.36677547e-06,1.06218750e-01
1.36681547e-06,1.67750000e-01
1.36685547e-06,1.24734375e-01
1.36689547e-06,-1.23593750e-02
1.36693547e-06,-1.16531250e-01
1.36697547e-06,-1.28046875e-01
1.36701547e-06,-9.95625000e-02
1.36705547e-06,-7.78281250e-02
1.36709547e-06,-3.92343750e-02
1.36713547e-06,5.26406250e-02
1.36717547e-06,1.54218750e-01
1.36721547e-06,1.73171875e-01
1.36725547e-06,6.44843750e-02
1.36729547e-06,-6.11562500e-02
1.36733547e-06,-1.14734375e-01
1.36737547e-06,-1.17093750e-01
1.36741547e-06,-9.43437500e-02
1.36745547e-06,-8.12656250e-02
1.36749547e-06,-1.25312500e-02
1.36753547e-06,1.19156250e-01
1.36757547e-06,1.83187500e-01
1.36761547e-06,1.25906250e-01
1.36765547e-06,3.14062500e-03
1.36769547e-06,-7.41250000e-02
1.36773547e-06,-9.22500000e-02
1.36777547e-06,-1.09578125e-01
1.36781547e-06,-1.22656250e-01
1.36785547e-06,-7.56093750e-02
1.36789547e-06,5.15468750e-02
1.36793547e-06,1.60046875e-01
1.36797547e-06,1.55562500e-01
1.36801547e-06,6.16406250e-02
1.36805547e-06,-1.92656250e-02
1.36809547e-06,-5.88750000e-02
1.36813547e-06,-1.02734375e-01
1.36817547e-06,-1.36984375e-01
1.36821547e-06,-1.25093750e-01
1.36825547e-06,-2.40468750e-02
1.36829547e-06,1.19515625e-01
1.36833547e-06,1.70656250e-01
1.36837547e-06,1.12109375e-01
1.36841547e-06,3.22968750e-02
1.36845547e-06,-1.50156250e-02
1.36849547e-06,-6.37968750e-02
1.36853547e-06,-1.33046875e-01
1.36857547e-06,-1.63765625e-01
1.36861547e-06,-9.70000000e-02
1.36865547e-06,4.72968750e-02
1.36869547e-06,1.45281250e-01
1.36873547e-06,1.29312500e-01
1.36877547e-06,7.64062500e-02
1.36881547e-06,3.67968750e-02
1.36885547e-06,-1.64531250e-02
1.36889547e-06,-9.84843750e-02
1.36893547e-06,-1.72656250e-01
1.36897547e-06,-1.47765625e-01
1.36901547e-06,-2.24062500e-02
1.36905547e-06,8.76093750e-02
1.36909547e-06,1.23437500e-01
1.36913547e-06,1.00453125e-01
1.36917547e-06,7.17812500e-02
1.36921547e-06,3.93125000e-02
1.36925547e-06,-4.49843750e-02
1.36929547e-06,-1.45312500e-01
1.36933547e-06,-1.81328125e-01
1.36937547e-06,-9.95625000e-02
1.36941547e-06,3.45000000e-02
1.36945547e-06,1.02406250e-01
1.36949547e-06,1.00750000e-01
1.36953547e-06,9.65937500e-02
1.36957547e-06,9.18125000e-02
1.36961547e-06,1.63750000e-02
1.36965547e-06,-1.06828125e-01
1.36969547e-06,-1.80812500e-01
1.36973547e-06,-1.40390625e-01
1.36977547e-06,-2.43906250e-02
1.36981547e-06,5.21875000e-02
1.36985547e-06,7.94531250e-02
1.36989547e-06,1.00546875e-01
1.36993547e-06,1.20218750e-01
1.36997547e-06,8.41406250e-02
1.37001547e-06,-4.21562500e-02
1.37005547e-06,-1.56750000e-01
1.37009547e-06,-1.65375000e-01
1.37013547e-06,-8.39531250e-02
1.37017547e-06,-1.25000000e-03
1.37021547e-06,4.16875000e-02
1.37025547e-06,8.46406250e-02
1.37029547e-06,1.30421875e-01
1.37033547e-06,1.32500000e-01
1.37037547e-06,3.97500000e-02
1.37041547e-06,-1.01390625e-01
1.37045547e-06,-1.69015625e-01
1.37049547e-06,-1.26468750e-01
1.37053547e-06,-5.34218750e-02
1.37057547e-06,-6.71875000e-03
1.37061547e-06,4.83281250e-02
1.37065547e-06,1.17031250e-01
1.37069547e-06,1.59187500e-01
1.37073547e-06,1.00484375e-01
1.37077547e-06,-4.69843750e-02
1.37081547e-06,-1.45500000e-01
1.37085547e-06,-1.44546875e-01
1.37089547e-06,-8.61718750e-02
1.37093547e-06,-4.47656250e-02
1.37097547e-06,-4.67187500e-03
1.37101547e-06,8.46093750e-02
1.37105547e-06,1.49046875e-01
1.37109547e-06,1.47171875e-01
1.37113547e-06,4.91093750e-02
1.37117547e-06,-9.77187500e-02
1.37121547e-06,-1.41343750e-01
1.37125547e-06,-1.06000000e-01
1.37129547e-06,-8.26718750e-02
1.37133547e-06,-5.81406250e-02
1.37137547e-06,1.79687500e-02
1.37141547e-06,1.35765625e-01
1.37145547e-06,1.79890625e-01
1.37149547e-06,9.57968750e-02
1.37153547e-06,-2.92656250e-02
1.37157547e-06,-9.99843750e-02
1.37161547e-06,-1.06062500e-01
1.37165547e-06,-1.05781250e-01
1.37169547e-06,-1.03046875e-01
1.37173547e-06,-3.98125000e-02
1.37177547e-06,7.38437500e-02
1.37181547e-06,1.69140625e-01
1.37185547e-06,1.54140625e-01
1.37189547e-06,3.47187500e-02
1.37193547e-06,-5.84843750e-02
1.37197547e-06,-8.93125000e-02
1.37201547e-06,-1.07328125e-01
1.37205547e-06,-1.28125000e-01
1.37209547e-06,-9.31250000e-02
1.37213547e-06,2.37968750e-02
1.37217547e-06,1.37093750e-01
1.37221547e-06,1.65906250e-01
1.37225547e-06,8.97343750e-02
1.37229547e-06,-6.09375000e-03
1.37233547e-06,-5.18906250e-02
1.37237547e-06,-8.37187500e-02
1.37241547e-06,-1.28437500e-01
1.37245547e-06,-1.47125000e-01
1.37249547e-06,-5.72187500e-02
1.37253547e-06,9.17656250e-02
1.37257547e-06,1.63265625e-01
1.37261547e-06,1.29406250e-01
1.37265547e-06,5.00468750e-02
1.37269547e-06,-4.93750000e-03
1.37273547e-06,-4.24687500e-02
1.37277547e-06,-1.07546875e-01
1.37281547e-06,-1.63968750e-01
1.37285547e-06,-1.19062500e-01
1.37289547e-06,1.73437500e-02
1.37293547e-06,1.32453125e-01
1.37297547e-06,1.44671875e-01
1.37301547e-06,7.90781250e-02
1.37305547e-06,3.93125000e-02
1.37309547e-06,4.23437500e-03
1.37313547e-06,-8.32187500e-02
1.37317547e-06,-1.58890625e-01
1.37321547e-06,-1.63625000e-01
1.37325547e-06,-6.31718750e-02
1.37329547e-06,6.75312500e-02
1.37333547e-06,1.23593750e-01
1.37337547e-06,1.17828125e-01
1.37341547e-06,7.71406250e-02
1.37345547e-06,4.39843750e-02
1.37349547e-06,-1.12031250e-02
1.37353547e-06,-1.31406250e-01
1.37357547e-06,-1.92109375e-01
1.37361547e-06,-1.14156250e-01
1.37365547e-06,1.30312500e-02
1.37369547e-06,8.94218750e-02
1.37373547e-06,1.01625000e-01
1.37377547e-06,9.53593750e-02
1.37381547e-06,9.38281250e-02
1.37385547e-06,4.21562500e-02
1.37389547e-06,-8.42656250e-02
1.37393547e-06,-1.77703125e-01
1.37397547e-06,-1.57734375e-01
1.37401547e-06,-5.67656250e-02
1.37405547e-06,4.23906250e-02
1.37409547e-06,7.69375000e-02
1.37413547e-06,8.95000000e-02
1.37417547e-06,1.22953125e-01
1.37421547e-06,1.00328125e-01
1.37425547e-06,-9.62500000e-03
1.37429547e-06,-1.31375000e-01
1.37433547e-06,-1.82562500e-01
1.37437547e-06,-1.14781250e-01
1.37441547e-06,-8.25000000e-03
1.37445547e-06,4.82031250e-02
1.37449547e-06,8.07343750e-02
1.37453547e-06,1.20875000e-01
1.37457547e-06,1.38640625e-01
1.37461547e-06,6.34843750e-02
1.37465547e-06,-7.75468750e-02
1.37469547e-06,-1.67500000e-01
1.37473547e-06,-1.47937500e-01
1.37477547e-06,-6.21562500e-02
1.37481547e-06,-3.43750000e-04
1.37485547e-06,3.63437500e-02
1.37489547e-06,9.87187500e-02
1.37493547e-06,1.56812500e-01
1.37497547e-06,1.24968750e-01
1.37501547e-06,-1.25156250e-02
1.37505547e-06,-1.39000000e-01
1.37509547e-06,-1.51531250e-01
1.37513547e-06,-9.40000000e-02
1.37517547e-06,-4.77500000e-02
1.37521547e-06,-5.78125000e-04
1.37525547e-06,6.94531250e-02
1.37529547e-06,1.40859375e-01
1.37533547e-06,1.62687500e-01
1.37537547e-06,6.51718750e-02
1.37541547e-06,-7.90468750e-02
1.37545547e-06,-1.40359375e-01
1.37549547e-06,-1.23593750e-01
1.37553547e-06,-8.11562500e-02
1.37557547e-06,-4.73750000e-02
1.37561547e-06,8.28125000e-03
1.37565547e-06,1.09843750e-01
1.37569547e-06,1.73968750e-01
1.37573547e-06,1.27250000e-01
1.37577547e-06,-3.57812500e-03
1.37581547e-06,-1.10921875e-01
1.37585547e-06,-1.23093750e-01
1.37589547e-06,-1.01640625e-01
1.37593547e-06,-9.32031250e-02
1.37597547e-06,-4.33750000e-02
1.37601547e-06,5.40625000e-02
1.37605547e-06,1.58078125e-01
1.37609547e-06,1.73484375e-01
1.37613547e-06,5.58906250e-02
1.37617547e-06,-5.28593750e-02
1.37621547e-06,-9.73281250e-02
1.37625547e-06,-1.09734375e-01
1.37629547e-06,-1.14656250e-01
1.37633547e-06,-1.00796875e-01
1.37637547e-06,7.81250000e-04
1.37641547e-06,1.19093750e-01
1.37645547e-06,1.77000000e-01
1.37649547e-06,1.27796875e-01
1.37653547e-06,3.76562500e-03
1.37657547e-06,-5.40625000e-02
1.37661547e-06,-8.46406250e-02
1.37665547e-06,-1.23156250e-01
1.37669547e-06,-1.30984375e-01
1.37673547e-06,-7.96406250e-02
1.37677547e-06,6.22968750e-02
1.37681547e-06,1.67875000e-01
1.37685547e-06,1.43578125e-01
1.37689547e-06,5.72343750e-02
1.37693547e-06,-1.22187500e-02
1.37697547e-06,-5.27812500e-02
1.37701547e-06,-1.04000000e-01
1.37705547e-06,-1.45234375e-01
1.37709547e-06,-1.24328125e-01
1.37713547e-06,-2.00000000e-02
1.37717547e-06,1.18046875e-01
1.37721547e-06,1.62406250e-01
1.37725547e-06,9.96406250e-02
1.37729547e-06,3.34687500e-02
1.37733547e-06,-1.15781250e-02
1.37737547e-06,-6.44375000e-02
1.37741547e-06,-1.39109375e-01
1.37745547e-06,-1.72343750e-01
1.37749547e-06,-8.08593750e-02
1.37753547e-06,6.03593750e-02
1.37757547e-06,1.40437500e-01
1.37761547e-06,1.22390625e-01
1.37765547e-06,7.00156250e-02
1.37769547e-06,4.77812500e-02
1.37773547e-06,-1.48281250e-02
1.37777547e-06,-1.12937500e-01
1.37781547e-06,-1.69890625e-01
1.37785547e-06,-1.39453125e-01
1.37789547e-06,-1.53593750e-02
1.37793547e-06,1.01000000e-01
1.37797547e-06,1.28937500e-01
1.37801547e-06,1.00718750e-01
1.37805547e-06,7.85937500e-02
1.37809547e-06,3.53281250e-02
1.37813547e-06,-6.03593750e-02
1.37817547e-06,-1.58046875e-01
1.37821547e-06,-1.83593750e-01
1.37825547e-06,-8.18281250e-02
1.37829547e-06,4.65625000e-02
1.37833547e-06,9.48593750e-02
1.37837547e-06,1.01906250e-01
1.37841547e-06,1.04312500e-01
1.37845547e-06,8.97031250e-02
1.37849547e-06,9.29687500e-03
1.37853547e-06,-1.13796875e-01
1.37857547e-06,-1.82546875e-01
1.37861547e-06,-1.32375000e-01
1.37865547e-06,-9.82812500e-03
1.37869547e-06,6.07343750e-02
1.37873547e-06,8.35156250e-02
1.37877547e-06,1.05546875e-01
1.37881547e-06,1.17359375e-01
1.37885547e-06,7.43906250e-02
1.37889547e-06,-6.20625000e-02
1.37893547e-06,-1.72359375e-01
1.37897547e-06,-1.57609375e-01
1.37901547e-06,-7.56718750e-02
1.37905547e-06,6.71875000e-03
1.37909547e-06,5.64375000e-02
1.37913547e-06,9.08281250e-02
1.37917547e-06,1.32390625e-01
1.37921547e-06,1.20078125e-01
1.37925547e-06,9.96875000e-03
1.37929547e-06,-1.21562500e-01
1.37933547e-06,-1.75296875e-01
1.37937547e-06,-1.20218750e-01
1.37941547e-06,-3.48281250e-02
1.37945547e-06,1.00625000e-02
1.37949547e-06,5.67500000e-02
1.37953547e-06,1.23953125e-01
1.37957547e-06,1.58203125e-01
1.37961547e-06,8.29687500e-02
1.37965547e-06,-6.45156250e-02
1.37969547e-06,-1.48734375e-01
1.37973547e-06,-1.39343750e-01
1.37977547e-06,-7.97968750e-02
1.37981547e-06,-3.04062500e-02
1.37985547e-06,7.18750000e-03
1.37989547e-06,9.10156250e-02
1.37993547e-06,1.69671875e-01
1.37997547e-06,1.39531250e-01
1.38001547e-06,8.84375000e-03
1.38005547e-06,-1.14703125e-01
1.38009547e-06,-1.46125000e-01
1.38013547e-06,-1.06187500e-01
1.38017547e-06,-6.49687500e-02
1.38021547e-06,-2.58281250e-02
1.38025547e-06,4.26093750e-02
1.38029547e-06,1.40359375e-01
1.38033547e-06,1.82296875e-01
1.38037547e-06,8.08125000e-02
1.38041547e-06,-6.00312500e-02
1.38045547e-06,-1.27093750e-01
1.38049547e-06,-1.24000000e-01
1.38053547e-06,-9.11406250e-02
1.38057547e-06,-7.42031250e-02
1.38061547e-06,-1.19531250e-02
1.38065547e-06,1.10265625e-01
1.38069547e-06,1.76046875e-01
1.38073547e-06,1.30734375e-01
1.38077547e-06,1.09687500e-02
1.38081547e-06,-8.51562500e-02
1.38085547e-06,-1.00937500e-01
1.38089547e-06,-1.03015625e-01
1.38093547e-06,-1.17453125e-01
1.38097547e-06,-6.75156250e-02
1.38101547e-06,4.60468750e-02
1.38105547e-06,1.47968750e-01
1.38109547e-06,1.66156250e-01
1.38113547e-06,6.89062500e-02
1.38117547e-06,-3.66250000e-02
1.38121547e-06,-7.45468750e-02
1.38125547e-06,-9.55625000e-02
1.38129547e-06,-1.24062500e-01
1.38133547e-06,-1.20703125e-01
1.38137547e-06,-2.86718750e-02
1.38141547e-06,1.08453125e-01
1.38145547e-06,1.70546875e-01
1.38149547e-06,1.15625000e-01
1.38153547e-06,1.68437500e-02
1.38157547e-06,-3.96093750e-02
1.38161547e-06,-7.08906250e-02
1.38165547e-06,-1.21546875e-01
1.38169547e-06,-1.48875000e-01
1.38173547e-06,-8.59062500e-02
1.38177547e-06,4.50468750e-02
1.38181547e-06,1.48468750e-01
1.38185547e-06,1.47031250e-01
1.38189547e-06,7.05625000e-02
1.38193547e-06,9.92187500e-03
1.38197547e-06,-3.24687500e-02
1.38201547e-06,-9.28906250e-02
1.38205547e-06,-1.56109375e-01
1.38209547e-06,-1.44437500e-01
1.38213547e-06,-2.01562500e-02
1.38217547e-06,1.07062500e-01
1.38221547e-06,1.48875000e-01
1.38225547e-06,1.02765625e-01
1.38229547e-06,3.94843750e-02
1.38233547e-06,2.01250000e-02
1.38237547e-06,-4.61562500e-02
1.38241547e-06,-1.52515625e-01
1.38245547e-06,-1.72906250e-01
1.38249547e-06,-8.82187500e-02
1.38253547e-06,4.70781250e-02
1.38257547e-06,1.28640625e-01
1.38261547e-06,1.16656250e-01
1.38265547e-06,8.22812500e-02
1.38269547e-06,5.01875000e-02
1.38273547e-06,-4.78125000e-03
1.38277547e-06,-9.73437500e-02
1.38281547e-06,-1.80156250e-01
1.38285547e-06,-1.46921875e-01
1.38289547e-06,-1.61718750e-02
1.38293547e-06,8.60937500e-02
1.38297547e-06,1.11562500e-01
1.38301547e-06,9.74375000e-02
1.38305547e-06,8.99531250e-02
1.38309547e-06,5.04218750e-02
1.38313547e-06,-5.22031250e-02
1.38317547e-06,-1.53390625e-01
1.38321547e-06,-1.74828125e-01
1.38325547e-06,-7.89531250e-02
1.38329547e-06,3.87656250e-02
1.38333547e-06,8.63593750e-02
1.38337547e-06,9.54062500e-02
1.38341547e-06,1.06390625e-01
1.38345547e-06,1.00812500e-01
1.38349547e-06,1.54062500e-02
1.38353547e-06,-1.10593750e-01
1.38357547e-06,-1.81015625e-01
1.38361547e-06,-1.34281250e-01
1.38365547e-06,-1.36875000e-02
1.38369547e-06,5.19375000e-02
1.38373547e-06,7.75312500e-02
1.38377547e-06,1.08281250e-01
1.38381547e-06,1.27093750e-01
1.38385547e-06,8.13593750e-02
1.38389547e-06,-5.55000000e-02
1.38393547e-06,-1.67968750e-01
1.38397547e-06,-1.67250000e-01
1.38401547e-06,-7.45000000e-02
1.38405547e-06,1.28906250e-02
1.38409547e-06,4.50781250e-02
1.38413547e-06,8.72187500e-02
1.38417547e-06,1.39437500e-01
1.38421547e-06,1.25265625e-01
1.38425547e-06,1.06875000e-02
1.38429547e-06,-1.23578125e-01
1.38433547e-06,-1.70000000e-01
1.38437547e-06,-1.16437500e-01
1.38441547e-06,-3.31718750e-02
1.38445547e-06,1.01875000e-02
1.38449547e-06,5.21875000e-02
1.38453547e-06,1.19796875e-01
1.38457547e-06,1.52250000e-01
1.38461547e-06,8.78437500e-02
1.38465547e-06,-5.68593750e-02
1.38469547e-06,-1.47953125e-01
1.38473547e-06,-1.37625000e-01
1.38477547e-06,-9.12500000e-02
1.38481547e-06,-2.99062500e-02
1.38485547e-06,2.23437500e-02
1.38489547e-06,8.06093750e-02
1.38493547e-06,1.61468750e-01
1.38497547e-06,1.45062500e-01
1.38501547e-06,5.23437500e-03
1.38505547e-06,-1.11859375e-01
1.38509547e-06,-1.42078125e-01
1.38513547e-06,-1.10562500e-01
1.38517547e-06,-7.11406250e-02
1.38521547e-06,-3.76718750e-02
1.38525547e-06,3.97500000e-02
1.38529547e-06,1.43437500e-01
1.38533547e-06,1.79375000e-01
1.38537547e-06,7.65625000e-02
1.38541547e-06,-6.69843750e-02
1.38545547e-06,-1.18109375e-01
